Percentage served,Time in ms
0,304.912
1,497.419
2,558.512
3,611.116
4,671.594
5,902.990
6,1744.870
7,1800.968
8,1829.422
9,1854.082
10,1887.193
11,1907.171
12,1923.112
13,1935.910
14,1946.830
15,1958.952
16,1969.212
17,1976.662
18,1984.430
19,1992.397
20,1999.515
21,2005.876
22,2011.813
23,2016.905
24,2022.047
25,2028.124
26,2034.271
27,2038.678
28,2042.851
29,2047.725
30,2053.366
31,2057.725
32,2062.851
33,2066.849
34,2071.062
35,2075.046
36,2080.326
37,2083.822
38,2087.704
39,2091.725
40,2096.644
41,2100.011
42,2104.231
43,2107.780
44,2111.861
45,2114.899
46,2118.617
47,2122.567
48,2126.254
49,2129.052
50,2132.894
51,2136.389
52,2139.727
53,2143.178
54,2146.528
55,2149.340
56,2152.811
57,2156.275
58,2159.896
59,2163.816
60,2168.158
61,2170.832
62,2173.591
63,2176.890
64,2180.215
65,2183.728
66,2186.550
67,2189.739
68,2193.044
69,2197.006
70,2201.338
71,2205.715
72,2209.198
73,2214.026
74,2219.910
75,2228.968
76,2238.641
77,2250.492
78,2270.983
79,2300.581
80,2421.697
81,2529.494
82,2612.569
83,2805.404
84,2963.822
85,3042.177
86,3124.764
87,3193.020
88,3293.547
89,3497.418
90,3678.187
91,3840.833
92,3963.355
93,4163.214
94,4311.381
95,4388.411
96,4467.491
97,4604.880
98,5142.992
99,5459.857
