Percentage served,Time in ms
0,430.123
1,679.726
2,843.842
3,966.841
4,1448.467
5,1782.278
6,1871.617
7,1898.371
8,1923.921
9,1946.206
10,1967.987
11,1992.696
12,2010.919
13,2026.804
14,2041.586
15,2052.594
16,2061.550
17,2070.070
18,2077.135
19,2083.002
20,2087.365
21,2094.748
22,2099.695
23,2104.663
24,2109.695
25,2114.490
26,2118.917
27,2124.061
28,2128.595
29,2132.348
30,2136.357
31,2140.096
32,2143.776
33,2147.101
34,2150.206
35,2153.508
36,2156.384
37,2159.068
38,2162.207
39,2164.818
40,2167.604
41,2169.909
42,2173.264
43,2175.420
44,2177.726
45,2179.911
46,2182.455
47,2185.048
48,2187.370
49,2189.698
50,2192.373
51,2194.960
52,2197.438
53,2199.489
54,2201.630
55,2203.958
56,2206.441
57,2208.484
58,2210.658
59,2212.913
60,2215.576
61,2218.024
62,2220.821
63,2223.611
64,2226.970
65,2230.169
66,2233.063
67,2235.903
68,2239.041
69,2242.791
70,2245.876
71,2249.318
72,2252.716
73,2256.763
74,2260.332
75,2264.310
76,2267.711
77,2272.480
78,2278.430
79,2284.382
80,2290.585
81,2297.702
82,2308.738
83,2323.501
84,2355.891
85,2489.920
86,2602.367
87,2803.615
88,2976.223
89,3170.126
90,3275.889
91,3437.295
92,3699.888
93,3943.254
94,4048.118
95,4174.317
96,4320.438
97,4615.194
98,4949.267
99,5254.780
