Percentage served,Time in ms
0,35.232
1,185.739
2,388.165
3,415.215
4,426.409
5,434.833
6,438.172
7,441.710
8,445.705
9,447.749
10,450.177
11,451.612
12,453.377
13,454.576
14,455.894
15,457.010
16,457.864
17,458.745
18,459.228
19,459.787
20,460.495
21,461.080
22,461.705
23,462.236
24,462.866
25,463.310
26,463.965
27,464.417
28,464.825
29,465.241
30,465.647
31,466.037
32,466.640
33,466.980
34,467.490
35,467.782
36,468.192
37,468.813
38,469.244
39,469.616
40,470.107
41,470.383
42,470.716
43,471.068
44,471.587
45,472.000
46,472.307
47,472.730
48,473.066
49,473.451
50,473.728
51,474.077
52,474.328
53,474.785
54,475.114
55,475.500
56,475.831
57,476.321
58,476.788
59,477.298
60,477.584
61,477.947
62,478.263
63,478.664
64,478.962
65,479.385
66,479.777
67,480.065
68,480.448
69,480.896
70,481.422
71,481.754
72,482.165
73,482.678
74,483.308
75,483.898
76,484.409
77,485.002
78,485.869
79,486.274
80,487.133
81,487.781
82,488.356
83,489.254
84,489.865
85,490.965
86,492.118
87,493.092
88,493.956
89,494.807
90,496.183
91,497.321
92,498.643
93,500.274
94,502.134
95,504.216
96,508.778
97,531.008
98,680.868
99,712.133
