Percentage served,Time in ms
0,548.647
1,1538.560
2,1816.508
3,2094.157
4,2105.275
5,2112.204
6,2117.668
7,2121.898
8,2125.825
9,2128.960
10,2132.675
11,2136.132
12,2139.919
13,2142.920
14,2146.283
15,2149.623
16,2153.119
17,2156.816
18,2161.002
19,2165.915
20,2170.894
21,2176.572
22,2183.185
23,2190.214
24,2198.698
25,2213.121
26,2409.407
27,2472.762
28,2489.684
29,2502.388
30,2520.144
31,2546.661
32,2762.588
33,2833.258
34,2854.304
35,2887.545
36,2992.831
37,3119.967
38,3139.919
39,3155.364
40,3171.967
41,3192.756
42,3217.717
43,3271.877
44,3363.049
45,3422.776
46,3474.368
47,3529.341
48,3589.295
49,3747.525
50,3843.002
51,3886.351
52,3914.301
53,3941.577
54,3985.086
55,4097.601
56,4228.188
57,4299.898
58,4413.987
59,4544.436
60,4613.241
61,4660.518
62,4735.001
63,4858.151
64,4947.506
65,5030.888
66,5128.156
67,5219.438
68,5297.406
69,5390.633
70,5492.424
71,5589.134
72,5672.641
73,5772.362
74,5893.770
75,6020.835
76,6138.305
77,6267.882
78,6380.408
79,6530.278
80,6683.020
81,6884.619
82,7038.027
83,7212.310
84,7409.605
85,7608.833
86,7804.930
87,8020.795
88,8274.334
89,8511.016
90,8717.898
91,9013.163
92,9352.143
93,9676.046
94,10004.250
95,10470.201
96,11014.719
97,11853.177
98,12808.252
99,14369.162
