Percentage served,Time in ms
0,155.739
1,819.801
2,1370.737
3,1809.913
4,1953.723
5,2002.718
6,2022.775
7,2036.918
8,2049.027
9,2061.973
10,2071.219
11,2081.836
12,2095.871
13,2107.299
14,2116.085
15,2125.911
16,2134.558
17,2141.574
18,2147.862
19,2154.996
20,2161.442
21,2167.598
22,2175.313
23,2181.595
24,2187.830
25,2193.421
26,2199.512
27,2206.143
28,2213.432
29,2218.897
30,2225.675
31,2231.805
32,2238.088
33,2243.255
34,2248.797
35,2254.104
36,2259.456
37,2265.364
38,2270.693
39,2276.115
40,2282.593
41,2287.232
42,2292.041
43,2296.888
44,2301.275
45,2306.003
46,2310.525
47,2314.765
48,2318.434
49,2322.178
50,2327.122
51,2331.181
52,2335.510
53,2340.153
54,2344.520
55,2348.613
56,2352.902
57,2357.509
58,2362.493
59,2367.078
60,2371.280
61,2376.456
62,2381.134
63,2386.304
64,2390.757
65,2395.514
66,2401.297
67,2406.789
68,2411.395
69,2418.443
70,2424.710
71,2431.032
72,2438.067
73,2444.980
74,2451.608
75,2457.362
76,2462.512
77,2471.125
78,2477.890
79,2483.530
80,2490.123
81,2498.235
82,2506.652
83,2514.248
84,2524.581
85,2534.273
86,2543.557
87,2552.418
88,2561.180
89,2570.508
90,2579.788
91,2589.579
92,2599.132
93,2610.604
94,2623.077
95,2638.572
96,2654.452
97,2699.512
98,2768.138
99,2893.818
