Percentage served,Time in ms
0,167.618
1,245.632
2,347.522
3,410.742
4,423.650
5,440.238
6,447.879
7,451.493
8,454.250
9,456.001
10,457.459
11,458.428
12,459.638
13,460.661
14,461.312
15,462.020
16,462.768
17,463.458
18,464.143
19,464.535
20,465.133
21,465.489
22,465.969
23,466.401
24,466.647
25,466.919
26,467.510
27,467.876
28,468.174
29,468.527
30,468.785
31,469.098
32,469.466
33,469.826
34,470.086
35,470.377
36,470.586
37,470.824
38,470.995
39,471.216
40,471.394
41,471.706
42,471.924
43,472.164
44,472.444
45,472.666
46,472.825
47,473.035
48,473.326
49,473.548
50,473.839
51,474.075
52,474.300
53,474.475
54,474.749
55,474.984
56,475.175
57,475.361
58,475.717
59,476.037
60,476.286
61,476.468
62,476.725
63,477.013
64,477.314
65,477.483
66,477.845
67,478.058
68,478.353
69,478.672
70,479.008
71,479.188
72,479.519
73,479.865
74,480.230
75,480.595
76,480.995
77,481.443
78,481.892
79,482.192
80,482.470
81,482.970
82,483.427
83,484.045
84,484.754
85,485.450
86,486.030
87,486.925
88,487.744
89,488.527
90,489.657
91,490.907
92,492.064
93,493.661
94,496.764
95,501.617
96,515.983
97,547.157
98,609.369
99,670.447
