Percentage served,Time in ms
0,48.636
1,81.431
2,99.900
3,126.228
4,185.089
5,295.819
6,351.553
7,418.332
8,434.628
9,440.081
10,444.250
11,446.308
12,448.295
13,450.058
14,451.653
15,452.600
16,453.843
17,455.024
18,456.193
19,456.958
20,457.825
21,458.562
22,459.493
23,460.222
24,460.996
25,461.924
26,462.599
27,463.105
28,463.585
29,464.129
30,464.595
31,465.207
32,465.781
33,466.211
34,466.635
35,467.149
36,467.778
37,468.324
38,468.664
39,469.167
40,469.465
41,469.775
42,470.091
43,470.383
44,470.894
45,471.383
46,471.848
47,472.380
48,472.781
49,473.325
50,473.962
51,474.389
52,474.691
53,475.195
54,475.642
55,475.895
56,476.460
57,476.916
58,477.364
59,477.768
60,478.217
61,478.677
62,479.242
63,479.729
64,480.092
65,480.680
66,481.052
67,481.383
68,481.826
69,482.438
70,482.815
71,483.308
72,483.657
73,484.351
74,484.724
75,485.236
76,485.732
77,486.440
78,486.931
79,487.569
80,488.292
81,488.775
82,489.514
83,490.203
84,490.903
85,492.442
86,493.336
87,494.531
88,496.096
89,498.410
90,499.980
91,502.434
92,506.200
93,514.395
94,523.338
95,546.466
96,592.322
97,825.861
98,914.401
99,941.395
