Percentage served,Time in ms
0,47.499
1,439.234
2,521.373
3,745.296
4,1437.548
5,1754.231
6,1867.783
7,1931.590
8,1955.409
9,1967.597
10,1980.954
11,1992.018
12,2004.330
13,2015.172
14,2023.503
15,2031.583
16,2040.036
17,2048.436
18,2057.692
19,2067.135
20,2075.973
21,2082.281
22,2089.275
23,2096.754
24,2102.132
25,2108.372
26,2114.479
27,2120.479
28,2125.298
29,2130.145
30,2134.708
31,2139.393
32,2143.174
33,2146.019
34,2148.908
35,2152.299
36,2155.068
37,2157.800
38,2160.336
39,2162.759
40,2164.954
41,2167.428
42,2169.750
43,2172.008
44,2174.213
45,2176.896
46,2179.464
47,2181.538
48,2183.944
49,2186.856
50,2189.191
51,2191.766
52,2193.517
53,2196.211
54,2199.257
55,2201.776
56,2204.453
57,2206.906
58,2209.502
59,2211.643
60,2214.738
61,2217.307
62,2219.965
63,2222.254
64,2224.846
65,2226.908
66,2229.683
67,2233.168
68,2235.826
69,2238.891
70,2242.600
71,2245.713
72,2249.115
73,2252.713
74,2256.952
75,2260.765
76,2265.626
77,2270.102
78,2275.559
79,2281.779
80,2288.870
81,2297.662
82,2308.126
83,2343.100
84,2524.556
85,2611.593
86,2842.463
87,2984.868
88,3120.140
89,3216.693
90,3372.319
91,3577.867
92,3914.299
93,4059.360
94,4151.545
95,4265.147
96,4494.408
97,4707.547
98,4950.869
99,5293.859
