Percentage served,Time in ms
0,1766.611
1,2093.609
2,2110.941
3,2119.072
4,2125.632
5,2130.858
6,2135.825
7,2139.787
8,2143.704
9,2146.722
10,2150.282
11,2153.790
12,2157.529
13,2160.624
14,2164.367
15,2168.723
16,2172.841
17,2176.627
18,2180.838
19,2185.673
20,2190.213
21,2195.554
22,2201.744
23,2209.931
24,2221.910
25,2252.461
26,2470.336
27,2492.409
28,2508.875
29,2525.620
30,2542.620
31,2568.558
32,2812.931
33,2851.906
34,2882.398
35,2916.276
36,3113.126
37,3138.778
38,3157.805
39,3176.946
40,3193.292
41,3217.566
42,3257.869
43,3373.370
44,3441.964
45,3497.808
46,3554.016
47,3625.807
48,3786.757
49,3861.664
50,3899.782
51,3926.081
52,3959.517
53,3997.449
54,4091.516
55,4199.734
56,4285.400
57,4366.597
58,4463.798
59,4561.258
60,4620.950
61,4676.291
62,4751.180
63,4858.860
64,4935.943
65,5014.879
66,5091.425
67,5198.547
68,5278.484
69,5367.395
70,5452.444
71,5569.101
72,5667.480
73,5744.632
74,5836.435
75,5963.724
76,6076.341
77,6193.618
78,6315.737
79,6430.075
80,6546.714
81,6730.962
82,6902.349
83,7105.008
84,7317.713
85,7528.497
86,7675.712
87,7853.676
88,8094.135
89,8309.214
90,8601.315
91,8908.953
92,9253.395
93,9590.315
94,9991.631
95,10465.996
96,11076.760
97,11923.182
98,13025.104
99,15054.472
