Percentage served,Time in ms
0,14.187
1,14.497
2,14.565
3,14.622
4,14.713
5,14.878
6,15.277
7,15.740
8,16.211
9,16.570
10,16.954
11,17.333
12,17.893
13,18.410
14,18.982
15,19.476
16,20.036
17,20.817
18,21.696
19,22.448
20,23.536
21,24.541
22,25.864
23,27.366
24,29.216
25,31.609
26,34.387
27,37.961
28,43.624
29,50.382
30,58.510
31,73.944
32,114.998
33,159.152
34,215.134
35,271.093
36,328.946
37,362.146
38,437.983
39,534.617
40,775.351
41,905.129
42,1011.077
43,1012.129
44,1013.097
45,1013.828
46,1014.465
47,1015.094
48,1015.994
49,1016.933
50,1018.108
51,1019.804
52,1021.894
53,1024.663
54,1030.000
55,1041.562
56,1068.942
57,1281.144
58,1484.613
59,1811.550
60,2062.553
61,2334.407
62,2880.820
63,3016.126
64,3017.266
65,3018.201
66,3019.009
67,3020.135
68,3021.692
69,3024.050
70,3028.550
71,3041.036
72,3186.186
73,3680.446
74,5187.662
75,7023.208
76,7025.007
77,7027.334
78,7029.444
79,7032.221
80,7036.945
81,7047.681
82,7075.178
83,7789.295
84,15038.443
85,15041.557
86,15046.369
87,15051.790
88,15107.864
89,15603.954
90,31060.894
91,31073.106
92,31085.939
93,31114.509
94,63127.670
95,63158.310
96,115426.979
97,127225.896
98,127261.199
99,127289.073
