Percentage served,Time in ms
0,1173.219
1,1735.741
2,1992.995
3,2088.874
4,2120.814
5,2141.551
6,2151.727
7,2159.305
8,2164.912
9,2169.351
10,2172.924
11,2177.084
12,2180.639
13,2184.074
14,2187.720
15,2191.172
16,2194.560
17,2198.110
18,2202.042
19,2205.554
20,2209.036
21,2212.769
22,2216.397
23,2220.752
24,2224.665
25,2229.741
26,2235.846
27,2246.496
28,2272.308
29,2479.878
30,2531.226
31,2550.025
32,2569.343
33,2590.827
34,2656.554
35,2883.609
36,2915.060
37,2945.504
38,3021.881
39,3149.130
40,3175.003
41,3190.728
42,3206.477
43,3221.637
44,3249.284
45,3301.798
46,3418.800
47,3473.161
48,3522.896
49,3577.096
50,3669.271
51,3832.487
52,3917.340
53,3949.773
54,3979.979
55,4007.934
56,4058.422
57,4180.125
58,4316.626
59,4422.117
60,4524.684
61,4651.195
62,4709.170
63,4770.884
64,4882.083
65,4989.387
66,5074.356
67,5197.127
68,5278.876
69,5347.606
70,5450.851
71,5548.091
72,5666.093
73,5760.734
74,5867.838
75,5984.617
76,6108.016
77,6214.897
78,6320.557
79,6464.964
80,6613.954
81,6826.174
82,7024.587
83,7236.067
84,7488.628
85,7669.875
86,7809.865
87,7983.734
88,8186.554
89,8416.592
90,8699.014
91,8962.807
92,9306.580
93,9668.757
94,10040.399
95,10503.807
96,11150.466
97,12004.512
98,13016.173
99,15154.191
