Percentage served,Time in ms
0,403.923
1,834.769
2,1284.969
3,1718.919
4,2068.861
5,2108.631
6,2124.745
7,2134.856
8,2141.884
9,2148.407
10,2152.689
11,2156.642
12,2160.322
13,2163.865
14,2166.993
15,2170.115
16,2173.223
17,2176.486
18,2179.356
19,2182.772
20,2186.231
21,2189.263
22,2192.691
23,2196.609
24,2201.197
25,2206.040
26,2212.434
27,2222.066
28,2263.482
29,2480.873
30,2513.335
31,2530.426
32,2546.117
33,2565.873
34,2786.222
35,2872.079
36,2900.552
37,2936.531
38,3136.612
39,3157.675
40,3172.882
41,3188.027
42,3206.606
43,3241.934
44,3326.410
45,3419.586
46,3475.538
47,3533.535
48,3604.551
49,3771.119
50,3873.239
51,3916.742
52,3947.396
53,3977.926
54,4013.719
55,4109.807
56,4251.680
57,4330.490
58,4442.863
59,4556.678
60,4636.224
61,4692.835
62,4751.786
63,4880.991
64,4970.085
65,5050.415
66,5158.609
67,5254.474
68,5325.568
69,5431.955
70,5539.886
71,5639.255
72,5741.945
73,5838.226
74,5946.767
75,6082.382
76,6212.741
77,6347.043
78,6480.443
79,6623.258
80,6799.563
81,6987.310
82,7162.255
83,7375.436
84,7572.408
85,7717.118
86,7907.697
87,8133.995
88,8391.409
89,8596.881
90,8832.746
91,9127.414
92,9449.688
93,9761.252
94,10165.915
95,10631.043
96,11262.629
97,11924.036
98,12909.608
99,14606.335
