Percentage served,Time in ms
0,67.251
1,216.924
2,324.347
3,387.905
4,422.114
5,435.155
6,440.919
7,443.924
8,446.205
9,448.181
10,450.319
11,451.512
12,453.035
13,454.896
14,456.006
15,457.352
16,458.438
17,458.954
18,459.432
19,459.890
20,460.549
21,461.416
22,462.101
23,462.640
24,463.348
25,464.128
26,464.447
27,464.911
28,465.393
29,465.949
30,466.515
31,466.844
32,467.219
33,467.789
34,468.258
35,468.489
36,469.026
37,469.480
38,469.968
39,470.356
40,470.769
41,470.993
42,471.449
43,471.889
44,472.289
45,472.818
46,473.316
47,473.656
48,473.924
49,474.245
50,474.513
51,474.847
52,475.257
53,475.714
54,476.220
55,476.655
56,476.953
57,477.366
58,477.729
59,478.160
60,478.423
61,478.781
62,479.220
63,479.480
64,479.812
65,480.260
66,480.567
67,481.081
68,481.490
69,481.963
70,482.595
71,483.128
72,483.637
73,484.146
74,484.621
75,485.209
76,485.816
77,486.107
78,486.868
79,487.905
80,488.785
81,489.767
82,490.664
83,491.666
84,492.467
85,493.155
86,494.444
87,495.907
88,497.103
89,498.964
90,502.027
91,506.390
92,512.126
93,517.815
94,528.159
95,541.755
96,573.439
97,689.242
98,731.702
99,745.895
