Percentage served,Time in ms
0,335.377
1,1547.458
2,2617.900
3,3292.253
4,3543.380
5,3623.505
6,3678.606
7,3727.545
8,3775.658
9,3830.522
10,3896.534
11,3930.050
12,3953.871
13,3977.735
14,4005.903
15,4028.814
16,4059.778
17,4084.574
18,4103.623
19,4122.089
20,4139.877
21,4156.709
22,4171.361
23,4186.438
24,4199.926
25,4212.993
26,4225.569
27,4235.553
28,4244.436
29,4253.316
30,4262.681
31,4270.674
32,4279.224
33,4286.319
34,4294.138
35,4302.996
36,4311.396
37,4320.689
38,4329.400
39,4338.970
40,4347.879
41,4356.574
42,4365.421
43,4374.133
44,4381.759
45,4388.741
46,4397.218
47,4404.940
48,4411.668
49,4417.848
50,4423.503
51,4429.825
52,4436.427
53,4442.542
54,4448.762
55,4454.661
56,4461.640
57,4469.871
58,4477.506
59,4485.865
60,4497.198
61,4508.584
62,4519.060
63,4530.974
64,4544.404
65,4557.657
66,4570.941
67,4585.422
68,4599.174
69,4613.751
70,4631.892
71,4649.498
72,4667.462
73,4688.217
74,4711.677
75,4732.053
76,4765.483
77,4798.872
78,4825.481
79,4847.778
80,4869.947
81,4898.716
82,4925.332
83,4957.137
84,4994.351
85,5038.764
86,5101.588
87,5155.994
88,5214.478
89,5263.634
90,5321.498
91,5393.665
92,5464.602
93,5565.111
94,5705.846
95,5845.321
96,5996.484
97,6333.917
98,6826.504
99,7353.344
