Percentage served,Time in ms
0,197.850
1,820.653
2,1239.443
3,1756.583
4,2069.759
5,2091.492
6,2104.088
7,2119.955
8,2132.706
9,2145.632
10,2156.382
11,2165.813
12,2175.591
13,2184.712
14,2193.705
15,2202.395
16,2211.242
17,2218.595
18,2225.302
19,2230.813
20,2236.540
21,2241.025
22,2246.988
23,2251.341
24,2255.408
25,2259.281
26,2263.686
27,2267.338
28,2270.901
29,2274.547
30,2277.741
31,2280.816
32,2284.254
33,2287.240
34,2290.684
35,2293.766
36,2296.772
37,2299.192
38,2302.282
39,2304.875
40,2307.391
41,2310.122
42,2312.833
43,2315.674
44,2318.566
45,2320.973
46,2323.045
47,2325.686
48,2328.509
49,2331.508
50,2334.080
51,2336.671
52,2339.061
53,2341.783
54,2344.543
55,2346.922
56,2349.510
57,2352.602
58,2355.474
59,2358.229
60,2360.987
61,2363.783
62,2366.374
63,2369.059
64,2371.813
65,2374.678
66,2377.326
67,2380.337
68,2383.344
69,2386.809
70,2390.587
71,2394.373
72,2398.301
73,2401.815
74,2405.024
75,2408.637
76,2412.816
77,2418.107
78,2421.972
79,2427.287
80,2432.582
81,2438.264
82,2443.578
83,2449.726
84,2457.842
85,2463.487
86,2470.363
87,2477.996
88,2486.051
89,2495.329
90,2504.948
91,2513.181
92,2521.177
93,2528.741
94,2539.434
95,2550.553
96,2567.291
97,2584.579
98,2613.199
99,2686.606
