Percentage served,Time in ms
0,14.287
1,14.587
2,14.677
3,14.779
4,15.016
5,15.593
6,16.214
7,16.709
8,17.307
9,18.099
10,18.867
11,19.525
12,20.542
13,21.564
14,22.775
15,24.215
16,25.812
17,27.917
18,30.448
19,33.623
20,37.381
21,42.935
22,49.294
23,57.008
24,64.744
25,74.192
26,83.848
27,97.717
28,115.068
29,132.187
30,153.635
31,179.211
32,222.598
33,255.502
34,281.040
35,341.194
36,392.637
37,450.677
38,508.333
39,722.078
40,887.918
41,1011.723
42,1012.961
43,1013.991
44,1014.816
45,1015.772
46,1017.292
47,1019.269
48,1022.639
49,1028.443
50,1040.046
51,1061.696
52,1096.732
53,1151.128
54,1220.251
55,1280.631
56,1369.470
57,1492.561
58,1596.976
59,1716.134
60,1830.603
61,1891.011
62,1980.353
63,2199.694
64,2442.701
65,2827.325
66,3016.307
67,3017.792
68,3018.874
69,3020.226
70,3022.658
71,3027.176
72,3039.729
73,3088.753
74,3183.033
75,3338.086
76,3838.015
77,4550.820
78,6488.756
79,7024.097
80,7027.272
81,7031.207
82,7040.483
83,7070.780
84,7188.799
85,7938.498
86,12511.603
87,15039.824
88,15044.565
89,15051.411
90,15378.626
91,31059.190
92,31072.784
93,31088.667
94,31335.407
95,63130.644
96,63173.250
97,127207.622
98,127244.595
99,127278.179
