Percentage served,Time in ms
0,179.303
1,268.169
2,306.631
3,388.646
4,419.413
5,430.856
6,436.275
7,439.171
8,441.173
9,443.298
10,446.122
11,448.289
12,449.918
13,451.476
14,452.468
15,453.442
16,454.450
17,455.717
18,456.731
19,457.578
20,458.168
21,459.153
22,460.146
23,460.795
24,461.265
25,461.925
26,462.516
27,463.018
28,463.490
29,464.005
30,464.835
31,465.478
32,466.013
33,466.394
34,466.852
35,467.372
36,467.927
37,468.376
38,468.787
39,469.271
40,469.643
41,469.913
42,470.484
43,470.921
44,471.249
45,471.739
46,472.065
47,472.479
48,472.893
49,473.300
50,473.648
51,473.998
52,474.442
53,475.023
54,475.702
55,476.390
56,476.820
57,477.314
58,477.726
59,478.326
60,478.912
61,479.415
62,479.815
63,480.377
64,480.783
65,481.258
66,481.643
67,482.084
68,482.612
69,483.058
70,483.487
71,484.019
72,484.727
73,485.431
74,485.979
75,486.526
76,487.213
77,488.001
78,488.606
79,489.638
80,490.534
81,491.166
82,492.544
83,493.640
84,495.368
85,496.334
86,497.465
87,498.513
88,499.649
89,501.222
90,503.132
91,507.005
92,512.063
93,518.420
94,536.656
95,559.770
96,577.701
97,609.142
98,631.119
99,642.617
