Percentage served,Time in ms
0,1614.348
1,2105.648
2,2115.228
3,2120.448
4,2124.722
5,2127.937
6,2131.116
7,2133.837
8,2136.433
9,2138.931
10,2141.266
11,2143.610
12,2145.841
13,2148.116
14,2150.951
15,2153.511
16,2156.261
17,2159.416
18,2163.091
19,2166.846
20,2171.576
21,2177.914
22,2186.549
23,2209.480
24,2470.438
25,2486.441
26,2497.101
27,2507.511
28,2519.477
29,2540.436
30,2817.580
31,2845.180
32,2861.561
33,2883.619
34,3070.685
35,3123.946
36,3138.778
37,3150.094
38,3166.711
39,3191.043
40,3217.643
41,3268.394
42,3376.613
43,3424.584
44,3480.747
45,3518.941
46,3585.327
47,3758.950
48,3848.983
49,3892.709
50,3921.068
51,3944.378
52,3976.540
53,4099.513
54,4222.364
55,4301.714
56,4397.163
57,4486.789
58,4588.002
59,4628.022
60,4666.798
61,4742.204
62,4845.168
63,4931.990
64,4989.267
65,5060.176
66,5142.346
67,5225.264
68,5302.620
69,5385.519
70,5467.671
71,5571.229
72,5653.300
73,5743.655
74,5850.937
75,5957.338
76,6062.610
77,6161.077
78,6263.023
79,6394.072
80,6514.894
81,6685.125
82,6860.486
83,7045.683
84,7226.509
85,7431.466
86,7583.677
87,7757.000
88,7993.003
89,8212.609
90,8484.211
91,8760.262
92,9071.256
93,9428.814
94,9823.445
95,10353.557
96,10853.084
97,11611.918
98,12564.445
99,14405.150
