Percentage served,Time in ms
0,62.679
1,256.821
2,386.325
3,410.536
4,416.809
5,423.933
6,431.375
7,434.740
8,439.173
9,441.474
10,443.037
11,445.288
12,447.806
13,449.244
14,450.387
15,451.252
16,451.929
17,452.533
18,453.046
19,453.605
20,454.347
21,455.274
22,455.792
23,456.439
24,456.833
25,457.300
26,457.759
27,458.129
28,458.711
29,459.126
30,459.399
31,459.747
32,459.972
33,460.320
34,460.618
35,460.883
36,461.203
37,461.700
38,461.999
39,462.188
40,462.429
41,462.689
42,462.913
43,463.215
44,463.556
45,463.930
46,464.236
47,464.626
48,464.997
49,465.451
50,465.833
51,466.173
52,466.581
53,466.852
54,467.221
55,467.638
56,467.935
57,468.348
58,468.834
59,469.092
60,469.469
61,469.830
62,470.396
63,470.742
64,471.206
65,471.699
66,472.045
67,472.476
68,472.924
69,473.398
70,473.950
71,474.297
72,474.670
73,475.228
74,475.748
75,476.154
76,476.728
77,477.389
78,477.979
79,478.778
80,479.352
81,479.897
82,480.602
83,481.530
84,482.099
85,483.092
86,484.037
87,484.752
88,485.667
89,487.224
90,489.056
91,490.882
92,493.262
93,495.674
94,499.435
95,504.657
96,508.761
97,519.763
98,570.659
99,652.719
