Percentage served,Time in ms
0,14.331
1,14.585
2,14.683
3,14.805
4,15.116
5,15.779
6,16.374
7,16.944
8,17.472
9,18.112
10,18.885
11,19.402
12,20.158
13,20.978
14,21.949
15,22.868
16,23.889
17,25.027
18,26.389
19,27.961
20,29.706
21,31.680
22,33.738
23,36.302
24,39.618
25,43.230
26,46.244
27,49.545
28,53.298
29,57.396
30,61.953
31,68.930
32,78.733
33,87.991
34,97.560
35,108.806
36,115.403
37,126.528
38,145.210
39,157.968
40,172.633
41,197.803
42,208.537
43,225.482
44,244.102
45,262.912
46,316.504
47,383.302
48,416.514
49,440.788
50,487.377
51,539.743
52,649.946
53,752.925
54,820.728
55,934.996
56,1011.740
57,1012.985
58,1014.064
59,1015.071
60,1016.097
61,1017.547
62,1019.613
63,1021.897
64,1024.700
65,1029.434
66,1035.275
67,1046.226
68,1065.833
69,1091.834
70,1140.431
71,1199.873
72,1310.756
73,1435.105
74,3015.901
75,3017.690
76,3019.027
77,3021.053
78,3024.451
79,3031.169
80,3048.784
81,3085.543
82,3147.707
83,3443.337
84,7024.109
85,7027.186
86,7030.642
87,7037.928
88,7072.589
89,7308.449
90,7448.276
91,7548.601
92,15036.712
93,15045.391
94,15062.426
95,15174.989
96,15412.155
97,31079.218
98,31155.977
99,63148.194
