Percentage served,Time in ms
0,540.528
1,808.394
2,970.130
3,1139.016
4,1544.582
5,2070.220
6,2112.706
7,2129.412
8,2139.799
9,2146.323
10,2151.742
11,2156.982
12,2161.886
13,2166.145
14,2170.368
15,2174.628
16,2178.615
17,2182.677
18,2186.471
19,2190.178
20,2193.825
21,2197.441
22,2201.343
23,2205.215
24,2209.184
25,2214.952
26,2221.782
27,2229.819
28,2238.697
29,2253.391
30,2418.750
31,2504.098
32,2528.096
33,2547.138
34,2566.176
35,2599.236
36,2836.952
37,2891.749
38,2922.743
39,3008.165
40,3144.104
41,3167.953
42,3184.716
43,3201.333
44,3220.745
45,3251.616
46,3297.515
47,3412.150
48,3475.502
49,3542.700
50,3606.685
51,3758.352
52,3870.976
53,3915.825
54,3955.447
55,3989.904
56,4035.972
57,4146.490
58,4295.665
59,4390.589
60,4510.400
61,4627.012
62,4687.859
63,4748.937
64,4864.691
65,4971.089
66,5060.306
67,5190.741
68,5277.749
69,5371.086
70,5467.906
71,5593.121
72,5700.390
73,5790.249
74,5921.890
75,6046.133
76,6158.894
77,6290.472
78,6453.208
79,6612.046
80,6817.470
81,7011.496
82,7190.953
83,7411.888
84,7584.518
85,7732.317
86,7938.874
87,8142.930
88,8403.184
89,8673.640
90,8926.825
91,9250.456
92,9542.781
93,9888.793
94,10301.674
95,10873.395
96,11563.480
97,12502.553
98,13461.469
99,15298.981
