Percentage served,Time in ms
0,14.327
1,14.639
2,14.749
3,15.057
4,16.246
5,17.146
6,18.315
7,19.613
8,21.403
9,23.559
10,25.915
11,29.399
12,35.218
13,46.467
14,61.269
15,97.976
16,140.589
17,173.849
18,186.778
19,203.048
20,219.852
21,229.877
22,242.956
23,256.561
24,283.096
25,302.325
26,328.399
27,348.285
28,365.542
29,379.601
30,400.734
31,415.079
32,425.532
33,433.882
34,461.519
35,516.855
36,573.452
37,592.753
38,606.802
39,622.463
40,724.979
41,803.094
42,899.151
43,945.398
44,990.171
45,1012.635
46,1014.889
47,1017.508
48,1025.232
49,1062.242
50,1108.050
51,1172.622
52,1239.891
53,1296.549
54,1350.165
55,1404.309
56,1475.740
57,1551.969
58,1583.163
59,1608.212
60,1643.241
61,1685.960
62,1726.054
63,1757.394
64,1786.668
65,1814.862
66,1855.647
67,1885.076
68,1907.088
69,1923.905
70,1938.794
71,1962.949
72,1995.735
73,2040.638
74,2076.910
75,2118.021
76,2207.553
77,2275.628
78,2307.308
79,2336.382
80,2369.584
81,2394.658
82,2512.023
83,2697.502
84,2816.870
85,2921.960
86,3015.941
87,3019.865
88,3060.876
89,3606.109
90,4016.150
91,4815.766
92,5040.100
93,5383.226
94,7027.039
95,7573.055
96,15037.871
97,15272.515
98,31086.819
99,63109.805
