Percentage served,Time in ms
0,22.334
1,39.712
2,45.529
3,56.203
4,72.281
5,273.188
6,342.018
7,403.588
8,428.287
9,436.350
10,443.517
11,446.508
12,450.117
13,452.185
14,453.258
15,454.479
16,455.561
17,456.753
18,457.879
19,458.768
20,459.524
21,460.557
22,461.527
23,462.546
24,463.126
25,463.643
26,464.267
27,464.867
28,465.426
29,465.919
30,466.305
31,467.022
32,467.494
33,467.899
34,468.320
35,468.644
36,468.902
37,469.358
38,469.662
39,470.147
40,470.603
41,470.858
42,471.116
43,471.412
44,471.699
45,472.057
46,472.329
47,472.529
48,472.839
49,473.077
50,473.328
51,473.703
52,474.174
53,474.524
54,474.867
55,475.145
56,475.473
57,475.705
58,476.089
59,476.292
60,476.794
61,477.107
62,477.498
63,477.773
64,478.330
65,478.673
66,479.077
67,479.357
68,479.790
69,480.212
70,480.675
71,481.117
72,481.586
73,482.178
74,482.990
75,483.458
76,483.847
77,484.228
78,484.949
79,485.434
80,486.096
81,486.955
82,488.128
83,488.997
84,490.011
85,491.314
86,493.314
87,494.842
88,496.594
89,500.115
90,505.002
91,511.465
92,519.948
93,528.533
94,548.846
95,578.881
96,754.419
97,921.781
98,1002.443
99,1023.194
