Percentage served,Time in ms
0,288.312
1,760.462
2,928.040
3,1041.997
4,1367.862
5,2077.415
6,2118.510
7,2133.424
8,2142.225
9,2147.161
10,2151.431
11,2155.426
12,2158.708
13,2161.277
14,2164.487
15,2167.248
16,2170.212
17,2173.105
18,2176.099
19,2178.893
20,2181.648
21,2184.037
22,2186.975
23,2189.691
24,2192.978
25,2196.548
26,2200.996
27,2207.137
28,2217.980
29,2458.593
30,2511.809
31,2525.479
32,2537.602
33,2551.515
34,2572.194
35,2853.788
36,2883.213
37,2903.546
38,2953.106
39,3142.127
40,3160.551
41,3173.896
42,3186.623
43,3207.049
44,3246.524
45,3319.136
46,3432.029
47,3482.027
48,3535.474
49,3613.815
50,3768.718
51,3873.489
52,3915.236
53,3954.332
54,3983.317
55,4017.886
56,4158.719
57,4267.059
58,4360.587
59,4486.044
60,4600.850
61,4662.437
62,4709.692
63,4795.825
64,4918.111
65,5000.084
66,5092.359
67,5222.862
68,5285.189
69,5402.944
70,5490.506
71,5614.221
72,5705.314
73,5794.698
74,5925.530
75,6071.171
76,6205.974
77,6361.447
78,6483.798
79,6607.077
80,6827.737
81,7024.582
82,7206.889
83,7408.894
84,7573.940
85,7734.755
86,7935.674
87,8161.830
88,8406.420
89,8656.964
90,8918.611
91,9184.849
92,9501.972
93,9853.967
94,10230.430
95,10769.961
96,11366.591
97,12142.009
98,13183.029
99,15238.849
