Percentage served,Time in ms
0,271.055
1,1471.436
2,2598.301
3,3236.969
4,3542.276
5,3650.970
6,3692.721
7,3722.336
8,3757.529
9,3800.727
10,3842.957
11,3870.610
12,3896.654
13,3918.813
14,3935.418
15,3949.616
16,3970.338
17,3988.723
18,4003.379
19,4017.930
20,4032.425
21,4046.143
22,4064.440
23,4084.282
24,4100.122
25,4119.331
26,4139.617
27,4163.415
28,4179.786
29,4193.074
30,4205.228
31,4218.608
32,4230.559
33,4243.013
34,4253.132
35,4263.476
36,4274.641
37,4285.929
38,4295.698
39,4307.716
40,4319.848
41,4334.511
42,4347.264
43,4358.642
44,4372.778
45,4387.216
46,4400.349
47,4411.851
48,4422.886
49,4434.690
50,4447.636
51,4459.761
52,4472.594
53,4487.934
54,4498.124
55,4512.031
56,4524.922
57,4536.797
58,4548.520
59,4559.192
60,4569.471
61,4579.146
62,4591.701
63,4606.711
64,4621.044
65,4635.136
66,4649.515
67,4670.008
68,4692.686
69,4723.139
70,4742.317
71,4760.408
72,4774.151
73,4786.161
74,4797.978
75,4810.721
76,4824.589
77,4838.631
78,4852.220
79,4864.906
80,4877.940
81,4890.913
82,4904.644
83,4918.484
84,4937.424
85,4958.127
86,4980.532
87,5009.331
88,5059.426
89,5171.001
90,5252.486
91,5321.708
92,5404.753
93,5526.533
94,5619.151
95,5736.572
96,5886.290
97,6164.317
98,6661.712
99,7431.323
