Percentage served,Time in ms
0,14.281
1,14.473
2,14.536
3,14.585
4,14.652
5,14.740
6,15.129
7,15.474
8,16.075
9,16.428
10,16.675
11,16.884
12,17.127
13,17.521
14,17.925
15,18.247
16,18.665
17,19.092
18,19.328
19,19.832
20,20.275
21,20.771
22,21.445
23,22.117
24,23.315
25,24.126
26,24.960
27,25.679
28,26.826
29,28.315
30,29.057
31,30.131
32,31.376
33,32.748
34,34.542
35,36.246
36,37.483
37,40.635
38,45.115
39,70.322
40,130.602
41,179.043
42,259.888
43,306.390
44,387.864
45,415.877
46,428.600
47,440.684
48,445.738
49,449.236
50,451.019
51,453.111
52,454.545
53,455.947
54,457.482
55,458.463
56,459.508
57,460.508
58,461.718
59,462.684
60,463.614
61,464.489
62,465.180
63,466.133
64,467.227
65,468.216
66,469.133
67,469.809
68,471.203
69,472.760
70,474.980
71,476.536
72,478.939
73,482.189
74,484.320
75,487.825
76,493.122
77,502.293
78,579.719
79,633.082
80,1011.863
81,1012.858
82,1013.661
83,1014.464
84,1015.151
85,1016.757
86,1018.929
87,1022.518
88,1026.337
89,1031.581
90,1048.253
91,3017.242
92,3018.351
93,3020.145
94,3023.951
95,3030.920
96,7026.273
97,7031.694
98,7041.883
99,7056.772
