Percentage served,Time in ms
0,14.338
1,14.620
2,14.770
3,15.250
4,16.217
5,17.032
6,17.866
7,18.855
8,20.099
9,21.511
10,23.031
11,24.496
12,26.443
13,28.611
14,30.988
15,33.742
16,36.956
17,40.345
18,43.208
19,46.835
20,50.871
21,55.564
22,60.015
23,64.943
24,69.770
25,74.163
26,78.805
27,83.239
28,88.610
29,93.501
30,100.213
31,109.025
32,119.091
33,130.862
34,152.443
35,178.098
36,235.442
37,272.296
38,349.661
39,591.972
40,816.538
41,988.625
42,1012.873
43,1014.575
44,1016.274
45,1018.783
46,1022.810
47,1028.773
48,1037.339
49,1051.265
50,1069.026
51,1088.551
52,1118.197
53,1210.816
54,1301.609
55,1410.233
56,1479.257
57,1535.487
58,1591.323
59,1695.571
60,1768.434
61,1859.104
62,1944.188
63,2023.107
64,2160.575
65,2266.363
66,2369.667
67,2469.604
68,2632.776
69,2755.796
70,2869.639
71,3015.971
72,3018.227
73,3020.564
74,3025.834
75,3044.467
76,3079.734
77,3194.502
78,3442.755
79,4406.371
80,4747.382
81,4993.211
82,7020.175
83,7025.480
84,7030.746
85,7053.267
86,7341.815
87,8710.562
88,9810.616
89,15042.138
90,15058.827
91,17103.603
92,31064.071
93,31080.442
94,31141.289
95,63137.456
96,63222.290
97,127213.288
98,127246.793
99,127280.402
