Percentage served,Time in ms
0,159.384
1,850.369
2,1185.365
3,1475.024
4,2059.764
5,2097.654
6,2108.513
7,2115.118
8,2119.291
9,2123.126
10,2126.232
11,2129.304
12,2131.961
13,2134.656
14,2137.061
15,2139.669
16,2142.079
17,2144.688
18,2147.309
19,2149.637
20,2153.075
21,2156.976
22,2161.123
23,2166.166
24,2173.243
25,2184.090
26,2202.289
27,2239.144
28,2464.329
29,2479.836
30,2489.327
31,2499.982
32,2514.249
33,2544.796
34,2805.924
35,2836.942
36,2853.748
37,2879.622
38,3098.522
39,3125.397
40,3140.739
41,3156.483
42,3180.533
43,3203.727
44,3231.646
45,3366.741
46,3425.492
47,3489.719
48,3546.654
49,3613.033
50,3789.733
51,3860.760
52,3892.218
53,3917.235
54,3946.854
55,4017.276
56,4173.697
57,4258.196
58,4359.166
59,4466.637
60,4570.786
61,4614.869
62,4664.759
63,4789.259
64,4906.962
65,4985.951
66,5081.695
67,5192.635
68,5268.363
69,5372.192
70,5498.243
71,5589.304
72,5676.750
73,5779.994
74,5919.110
75,6055.453
76,6214.563
77,6356.736
78,6487.503
79,6663.537
80,6863.998
81,7076.525
82,7274.027
83,7471.166
84,7631.441
85,7801.223
86,8001.665
87,8185.347
88,8447.344
89,8661.842
90,8968.032
91,9270.634
92,9599.729
93,9913.951
94,10304.791
95,10821.453
96,11433.535
97,12151.107
98,13271.381
99,15137.376
