Percentage served,Time in ms
0,652.178
1,1033.108
2,1388.576
3,1730.997
4,1832.912
5,1889.478
6,1912.221
7,1930.308
8,1949.193
9,1967.238
10,1984.376
11,1995.791
12,2007.472
13,2016.342
14,2024.463
15,2031.467
16,2038.778
17,2045.208
18,2050.902
19,2055.842
20,2060.625
21,2066.895
22,2072.175
23,2077.589
24,2083.096
25,2089.826
26,2096.893
27,2102.892
28,2109.572
29,2115.813
30,2122.105
31,2129.001
32,2135.909
33,2142.093
34,2146.682
35,2151.521
36,2156.647
37,2161.024
38,2165.342
39,2169.432
40,2173.661
41,2177.302
42,2181.150
43,2184.364
44,2187.274
45,2190.416
46,2193.107
47,2195.991
48,2199.152
49,2201.286
50,2204.218
51,2206.605
52,2209.389
53,2212.425
54,2215.629
55,2217.750
56,2221.032
57,2223.861
58,2227.765
59,2230.606
60,2234.255
61,2236.822
62,2239.700
63,2243.114
64,2245.756
65,2248.016
66,2250.787
67,2253.497
68,2256.457
69,2259.583
70,2262.478
71,2264.675
72,2267.323
73,2270.280
74,2273.024
75,2276.202
76,2278.467
77,2282.019
78,2285.041
79,2288.692
80,2292.630
81,2297.728
82,2304.074
83,2314.078
84,2402.007
85,2536.928
86,2623.319
87,2681.784
88,2930.672
89,3044.826
90,3174.245
91,3270.747
92,3408.968
93,3546.207
94,3703.061
95,3938.049
96,4138.002
97,4505.285
98,4794.235
99,5278.264
