Percentage served,Time in ms
0,210.971
1,497.233
2,588.580
3,675.385
4,772.267
5,1687.548
6,1758.857
7,1819.843
8,1847.320
9,1865.111
10,1883.717
11,1905.427
12,1937.051
13,1951.450
14,1963.515
15,1977.553
16,1989.484
17,1997.805
18,2007.312
19,2015.895
20,2027.514
21,2038.804
22,2051.095
23,2059.434
24,2067.325
25,2074.431
26,2081.024
27,2086.912
28,2092.104
29,2095.639
30,2100.010
31,2104.336
32,2108.798
33,2112.392
34,2116.741
35,2120.160
36,2123.545
37,2126.347
38,2129.826
39,2133.397
40,2136.427
41,2139.357
42,2142.719
43,2147.011
44,2150.272
45,2154.104
46,2158.236
47,2163.033
48,2166.762
49,2169.944
50,2174.756
51,2178.102
52,2182.246
53,2185.884
54,2190.109
55,2193.920
56,2197.940
57,2201.722
58,2204.901
59,2207.997
60,2211.179
61,2215.047
62,2218.625
63,2221.403
64,2224.918
65,2227.854
66,2230.407
67,2233.252
68,2236.441
69,2239.361
70,2242.321
71,2245.721
72,2249.326
73,2253.147
74,2257.748
75,2262.763
76,2267.837
77,2272.806
78,2277.529
79,2283.710
80,2292.041
81,2303.046
82,2334.020
83,2482.178
84,2585.085
85,2689.310
86,2894.476
87,3059.482
88,3172.873
89,3281.391
90,3474.404
91,3734.435
92,3949.140
93,4056.197
94,4154.933
95,4284.574
96,4515.014
97,4782.063
98,4977.472
99,5375.686
