Percentage served,Time in ms
0,14.370
1,14.525
2,14.564
3,14.606
4,14.640
5,14.705
6,14.946
7,15.311
8,15.954
9,16.357
10,16.605
11,16.924
12,17.166
13,17.590
14,17.942
15,18.228
16,18.534
17,18.747
18,19.068
19,19.350
20,19.854
21,20.298
22,20.708
23,21.242
24,21.595
25,21.950
26,22.368
27,22.634
28,23.370
29,23.724
30,24.102
31,24.607
32,25.163
33,25.621
34,26.111
35,26.691
36,27.335
37,28.078
38,28.647
39,29.016
40,29.728
41,30.655
42,31.444
43,32.397
44,33.349
45,34.105
46,35.025
47,36.281
48,37.099
49,38.399
50,39.344
51,41.291
52,42.901
53,45.088
54,47.366
55,50.979
56,52.921
57,55.185
58,56.670
59,59.267
60,61.883
61,65.981
62,70.518
63,73.642
64,78.440
65,82.673
66,88.833
67,97.454
68,136.395
69,182.300
70,206.563
71,227.948
72,281.633
73,353.115
74,1010.997
75,1012.206
76,1013.115
77,1014.437
78,1015.101
79,1016.158
80,1017.693
81,1019.442
82,1022.060
83,1024.483
84,1028.051
85,1030.222
86,1035.175
87,1050.221
88,1078.705
89,3015.907
90,3017.539
91,3018.867
92,3020.654
93,3024.430
94,3032.748
95,3072.026
96,7032.698
97,7043.456
98,7089.513
99,15055.222
