Percentage served,Time in ms
0,647.473
1,1471.538
2,1860.832
3,2100.888
4,2127.543
5,2140.107
6,2149.145
7,2157.027
8,2163.608
9,2169.212
10,2174.805
11,2179.663
12,2184.687
13,2189.337
14,2194.085
15,2198.336
16,2202.300
17,2206.105
18,2210.738
19,2214.740
20,2218.630
21,2222.584
22,2226.103
23,2229.963
24,2233.895
25,2238.380
26,2244.005
27,2253.157
28,2271.910
29,2496.537
30,2530.051
31,2554.953
32,2575.213
33,2595.202
34,2634.830
35,2860.487
36,2918.615
37,2954.906
38,3040.668
39,3146.064
40,3174.963
41,3196.323
42,3210.757
43,3223.390
44,3238.713
45,3285.421
46,3373.261
47,3446.789
48,3509.789
49,3566.171
50,3628.642
51,3797.313
52,3904.675
53,3943.953
54,3976.546
55,4020.522
56,4071.621
57,4210.410
58,4326.370
59,4428.163
60,4552.142
61,4639.283
62,4722.143
63,4792.370
64,4895.947
65,5003.381
66,5102.797
67,5238.760
68,5318.507
69,5390.321
70,5489.308
71,5587.109
72,5693.518
73,5787.723
74,5902.339
75,6036.120
76,6164.412
77,6267.650
78,6367.589
79,6505.506
80,6646.143
81,6841.042
82,7055.841
83,7249.387
84,7461.654
85,7652.376
86,7815.281
87,8021.215
88,8252.803
89,8437.958
90,8666.474
91,8915.742
92,9213.890
93,9546.200
94,9941.424
95,10461.518
96,11001.855
97,11840.038
98,13039.416
99,15507.913
