Percentage served,Time in ms
0,78.883
1,154.839
2,232.267
3,318.252
4,337.149
5,371.977
6,396.345
7,421.141
8,430.290
9,437.841
10,441.183
11,445.820
12,448.878
13,450.680
14,452.521
15,453.914
16,455.274
17,456.539
18,457.360
19,458.315
20,459.308
21,459.925
22,460.987
23,461.641
24,462.179
25,462.941
26,463.575
27,464.384
28,464.949
29,465.605
30,466.036
31,466.469
32,466.919
33,467.395
34,467.796
35,468.213
36,468.664
37,469.282
38,469.786
39,470.123
40,470.475
41,470.855
42,471.333
43,471.572
44,471.963
45,472.358
46,472.729
47,473.164
48,473.427
49,473.827
50,474.197
51,474.560
52,474.850
53,475.086
54,475.377
55,475.672
56,476.055
57,476.323
58,476.689
59,477.005
60,477.328
61,477.678
62,478.148
63,478.488
64,478.894
65,479.318
66,479.729
67,480.162
68,480.568
69,480.976
70,481.465
71,481.782
72,482.285
73,482.678
74,483.218
75,483.761
76,484.171
77,484.625
78,485.303
79,485.806
80,486.883
81,487.791
82,488.710
83,489.650
84,490.558
85,491.564
86,492.600
87,493.970
88,495.397
89,497.296
90,498.978
91,500.645
92,503.550
93,508.777
94,522.252
95,548.525
96,606.687
97,623.768
98,704.505
99,808.687
