Percentage served,Time in ms
0,14.267
1,14.527
2,14.575
3,14.624
4,14.677
5,14.758
6,14.946
7,15.352
8,15.723
9,16.156
10,16.405
11,16.680
12,16.971
13,17.235
14,17.614
15,18.034
16,18.420
17,18.782
18,19.095
19,19.636
20,20.061
21,20.627
22,21.187
23,21.861
24,22.422
25,23.113
26,23.864
27,24.726
28,25.854
29,27.236
30,28.704
31,30.883
32,33.026
33,36.579
34,43.034
35,54.418
36,77.238
37,108.556
38,139.375
39,194.629
40,226.904
41,270.910
42,322.536
43,367.275
44,408.910
45,436.544
46,473.912
47,507.716
48,550.040
49,582.779
50,629.952
51,673.215
52,780.987
53,999.647
54,1011.910
55,1012.698
56,1013.413
57,1014.024
58,1014.603
59,1015.265
60,1016.055
61,1016.872
62,1017.964
63,1019.316
64,1021.006
65,1023.246
66,1027.355
67,1033.490
68,1113.450
69,1236.232
70,1465.504
71,1745.579
72,3015.397
73,3016.716
74,3017.747
75,3018.660
76,3019.605
77,3021.022
78,3022.590
79,3025.792
80,3031.332
81,3105.835
82,7019.225
83,7023.955
84,7026.016
85,7028.619
86,7031.053
87,7035.308
88,7052.103
89,7413.020
90,15036.836
91,15043.127
92,15047.681
93,15055.848
94,15247.801
95,31066.110
96,31082.301
97,31251.969
98,63146.397
99,127203.795
