Percentage served,Time in ms
0,876.772
1,1731.396
2,1776.218
3,1818.807
4,1846.033
5,1866.890
6,1884.459
7,1898.930
8,1909.915
9,1920.668
10,1931.686
11,1941.890
12,1953.880
13,1968.467
14,2020.984
15,2051.739
16,2066.479
17,2080.806
18,2087.397
19,2093.643
20,2099.096
21,2102.194
22,2105.679
23,2108.954
24,2112.049
25,2114.748
26,2117.245
27,2119.841
28,2122.705
29,2125.664
30,2127.650
31,2129.970
32,2132.234
33,2134.531
34,2136.847
35,2138.888
36,2141.254
37,2143.624
38,2146.094
39,2147.857
40,2150.209
41,2152.138
42,2154.390
43,2156.385
44,2158.974
45,2161.392
46,2163.628
47,2166.488
48,2168.805
49,2171.103
50,2173.894
51,2177.168
52,2180.308
53,2183.021
54,2186.212
55,2189.756
56,2192.321
57,2195.501
58,2198.658
59,2202.027
60,2205.030
61,2208.385
62,2212.149
63,2216.372
64,2220.902
65,2224.035
66,2227.260
67,2231.711
68,2234.651
69,2238.382
70,2242.019
71,2245.354
72,2248.551
73,2252.237
74,2256.121
75,2260.675
76,2264.924
77,2269.662
78,2275.307
79,2282.046
80,2288.339
81,2296.197
82,2306.875
83,2406.390
84,2513.590
85,2603.592
86,2720.647
87,2836.308
88,2901.094
89,3021.092
90,3133.030
91,3196.279
92,3314.129
93,3547.110
94,3816.778
95,3974.028
96,4286.052
97,4535.990
98,4779.947
99,5266.273
