Percentage served,Time in ms
0,844.894
1,1429.738
2,1770.431
3,2077.655
4,2110.284
5,2125.960
6,2135.059
7,2141.502
8,2146.649
9,2151.111
10,2154.863
11,2158.513
12,2162.147
13,2165.253
14,2168.559
15,2171.295
16,2174.260
17,2176.909
18,2179.589
19,2182.717
20,2185.777
21,2189.195
22,2192.739
23,2196.361
24,2200.211
25,2205.919
26,2216.358
27,2282.650
28,2494.613
29,2515.684
30,2531.566
31,2544.728
32,2559.266
33,2635.586
34,2856.652
35,2883.802
36,2904.620
37,2936.861
38,3099.419
39,3146.340
40,3163.106
41,3177.745
42,3190.509
43,3211.886
44,3250.317
45,3326.845
46,3431.160
47,3499.587
48,3543.850
49,3617.373
50,3760.985
51,3863.004
52,3908.989
53,3940.856
54,3967.729
55,4003.052
56,4078.634
57,4242.398
58,4328.179
59,4433.917
60,4548.305
61,4637.584
62,4702.895
63,4776.619
64,4897.735
65,4991.803
66,5082.914
67,5213.389
68,5284.494
69,5389.452
70,5476.401
71,5586.575
72,5694.161
73,5788.240
74,5901.645
75,6036.786
76,6149.120
77,6252.201
78,6394.760
79,6516.403
80,6682.477
81,6874.817
82,7062.408
83,7249.689
84,7470.271
85,7631.584
86,7837.615
87,8022.542
88,8249.680
89,8505.773
90,8759.951
91,9052.179
92,9391.723
93,9747.408
94,10151.016
95,10617.008
96,11305.600
97,12066.122
98,13130.109
99,14990.670
