Percentage served,Time in ms
0,77.440
1,237.906
2,337.436
3,359.553
4,391.078
5,425.710
6,434.480
7,438.475
8,443.097
9,445.470
10,447.584
11,450.064
12,451.435
13,452.663
14,454.203
15,455.356
16,456.296
17,457.574
18,458.549
19,459.603
20,460.319
21,461.146
22,461.905
23,462.347
24,462.766
25,463.367
26,463.966
27,464.484
28,465.026
29,465.424
30,465.920
31,466.337
32,466.941
33,467.404
34,467.700
35,468.082
36,468.424
37,468.763
38,469.165
39,469.496
40,469.928
41,470.189
42,470.762
43,471.306
44,471.603
45,472.058
46,472.485
47,472.841
48,473.104
49,473.482
50,473.699
51,474.012
52,474.399
53,474.672
54,474.957
55,475.237
56,475.531
57,476.195
58,476.625
59,476.998
60,477.372
61,477.798
62,478.339
63,478.678
64,479.230
65,479.542
66,480.035
67,480.383
68,481.027
69,481.605
70,482.115
71,482.553
72,482.984
73,483.389
74,483.773
75,484.077
76,484.474
77,484.875
78,485.401
79,486.052
80,486.844
81,487.394
82,488.060
83,488.972
84,489.980
85,490.783
86,491.893
87,493.006
88,494.180
89,496.111
90,499.161
91,501.336
92,503.215
93,508.293
94,513.676
95,530.917
96,578.222
97,618.204
98,701.470
99,725.564
