Percentage served,Time in ms
0,674.114
1,1111.979
2,1362.175
3,1909.616
4,2075.201
5,2107.949
6,2121.463
7,2128.900
8,2134.572
9,2140.099
10,2145.037
11,2149.050
12,2152.625
13,2155.844
14,2159.592
15,2162.852
16,2166.745
17,2170.158
18,2173.301
19,2176.883
20,2180.405
21,2183.972
22,2188.182
23,2192.442
24,2197.550
25,2204.033
26,2212.671
27,2248.430
28,2473.618
29,2502.803
30,2519.530
31,2536.344
32,2557.119
33,2616.130
34,2844.781
35,2876.012
36,2911.691
37,3081.382
38,3138.366
39,3157.452
40,3173.577
41,3191.063
42,3219.658
43,3273.312
44,3377.500
45,3440.446
46,3491.822
47,3548.887
48,3632.281
49,3800.639
50,3879.381
51,3917.477
52,3949.029
53,3986.071
54,4040.391
55,4191.741
56,4279.679
57,4388.674
58,4498.709
59,4607.107
60,4663.210
61,4724.204
62,4838.144
63,4942.454
64,5031.022
65,5137.970
66,5244.930
67,5304.039
68,5407.342
69,5487.079
70,5584.303
71,5672.933
72,5771.578
73,5903.071
74,6027.827
75,6114.024
76,6244.926
77,6363.141
78,6468.372
79,6613.268
80,6766.001
81,6951.209
82,7130.416
83,7323.961
84,7529.693
85,7663.640
86,7847.131
87,8064.830
88,8249.698
89,8443.215
90,8702.723
91,8973.853
92,9277.981
93,9613.799
94,10025.010
95,10520.863
96,11127.170
97,11829.365
98,12635.792
99,14388.253
