Percentage served,Time in ms
0,145.170
1,244.507
2,358.270
3,390.663
4,420.839
5,428.897
6,435.702
7,439.013
8,442.681
9,444.707
10,447.416
11,449.139
12,450.567
13,451.614
14,452.514
15,453.166
16,454.610
17,455.731
18,456.275
19,457.299
20,457.962
21,458.785
22,459.431
23,460.156
24,460.914
25,461.573
26,462.447
27,462.981
28,463.473
29,463.888
30,464.488
31,464.981
32,465.499
33,466.139
34,466.568
35,467.078
36,467.554
37,467.912
38,468.275
39,468.799
40,469.076
41,469.572
42,469.986
43,470.359
44,470.761
45,471.248
46,471.540
47,471.870
48,472.315
49,472.752
50,472.993
51,473.449
52,473.948
53,474.333
54,474.806
55,475.229
56,475.606
57,476.063
58,476.350
59,476.781
60,477.154
61,477.456
62,477.829
63,478.315
64,478.754
65,479.295
66,479.783
67,480.210
68,480.685
69,481.117
70,481.551
71,482.198
72,482.646
73,483.319
74,483.797
75,484.473
76,485.086
77,485.775
78,486.275
79,486.667
80,487.360
81,488.066
82,488.563
83,489.174
84,489.751
85,490.552
86,491.494
87,492.425
88,493.503
89,494.671
90,495.601
91,498.784
92,500.736
93,502.589
94,507.319
95,511.290
96,520.046
97,548.019
98,629.146
99,685.626
