Percentage served,Time in ms
0,378.756
1,619.140
2,758.422
3,1031.874
4,1569.727
5,1723.180
6,1762.931
7,1805.405
8,1837.079
9,1859.642
10,1874.374
11,1893.969
12,1906.433
13,1918.335
14,1928.817
15,1937.881
16,1945.730
17,1954.845
18,1966.972
19,1979.381
20,1989.725
21,1999.518
22,2006.512
23,2012.360
24,2017.933
25,2023.903
26,2029.213
27,2032.710
28,2037.025
29,2040.725
30,2044.386
31,2048.036
32,2052.325
33,2055.302
34,2058.597
35,2061.128
36,2064.213
37,2067.928
38,2071.067
39,2074.389
40,2077.166
41,2080.136
42,2082.684
43,2085.811
44,2088.708
45,2091.954
46,2094.410
47,2097.077
48,2099.643
49,2103.077
50,2107.135
51,2110.769
52,2114.084
53,2117.731
54,2120.886
55,2124.592
56,2128.642
57,2133.145
58,2138.341
59,2142.335
60,2146.443
61,2150.981
62,2156.386
63,2163.567
64,2169.146
65,2176.561
66,2184.265
67,2191.870
68,2202.504
69,2217.775
70,2236.957
71,2253.075
72,2262.977
73,2271.467
74,2277.503
75,2286.048
76,2296.253
77,2308.415
78,2322.830
79,2349.226
80,2410.220
81,2496.506
82,2672.983
83,2828.944
84,2951.380
85,3035.190
86,3088.340
87,3180.266
88,3344.067
89,3545.296
90,3655.963
91,3757.997
92,3835.533
93,3940.875
94,4107.830
95,4235.775
96,4444.079
97,4699.877
98,4847.417
99,5266.184
