Percentage served,Time in ms
0,864.915
1,2077.120
2,2100.253
3,2113.563
4,2122.444
5,2129.646
6,2135.731
7,2139.924
8,2144.285
9,2148.364
10,2151.841
11,2155.978
12,2159.734
13,2163.425
14,2166.899
15,2170.502
16,2174.552
17,2178.379
18,2182.434
19,2186.607
20,2191.963
21,2197.509
22,2203.345
23,2211.704
24,2228.317
25,2449.019
26,2485.485
27,2506.727
28,2523.316
29,2540.394
30,2563.037
31,2754.436
32,2826.255
33,2854.580
34,2882.998
35,2907.370
36,2999.081
37,3130.657
38,3151.877
39,3165.906
40,3179.117
41,3196.908
42,3223.511
43,3271.125
44,3371.775
45,3435.483
46,3485.250
47,3541.820
48,3604.867
49,3771.189
50,3863.432
51,3906.835
52,3933.925
53,3965.910
54,4007.761
55,4126.900
56,4238.190
57,4308.431
58,4404.403
59,4497.753
60,4599.291
61,4656.974
62,4715.032
63,4819.886
64,4931.373
65,5008.641
66,5092.116
67,5217.336
68,5284.288
69,5380.221
70,5467.050
71,5589.138
72,5670.795
73,5753.824
74,5862.267
75,5988.235
76,6096.334
77,6217.404
78,6350.462
79,6466.159
80,6615.870
81,6777.135
82,6938.671
83,7108.172
84,7327.631
85,7511.430
86,7672.810
87,7848.727
88,8066.630
89,8317.298
90,8570.857
91,8851.043
92,9213.237
93,9627.323
94,10020.945
95,10502.342
96,11029.874
97,11746.696
98,12711.624
99,14642.740
