Percentage served,Time in ms
0,14.372
1,14.487
2,14.509
3,14.539
4,14.551
5,14.572
6,14.590
7,14.614
8,14.634
9,14.654
10,14.682
11,14.707
12,14.728
13,14.752
14,14.817
15,14.877
16,14.960
17,15.178
18,15.374
19,15.528
20,15.739
21,15.984
22,16.178
23,16.283
24,16.390
25,16.496
26,16.600
27,16.758
28,16.932
29,17.083
30,17.178
31,17.311
32,17.531
33,17.751
34,17.932
35,18.121
36,18.283
37,18.544
38,18.850
39,18.997
40,19.154
41,19.414
42,19.862
43,20.476
44,20.782
45,21.245
46,21.516
47,22.096
48,22.618
49,23.206
50,23.767
51,24.421
52,25.079
53,26.038
54,27.324
55,28.457
56,30.497
57,32.731
58,38.772
59,55.415
60,108.423
61,128.116
62,165.480
63,189.339
64,219.464
65,261.376
66,333.779
67,424.821
68,1011.778
69,1012.307
70,1012.998
71,1013.423
72,1013.996
73,1014.385
74,1014.889
75,1015.573
76,1016.257
77,1017.242
78,1018.080
79,1019.764
80,1023.837
81,1031.130
82,3015.729
83,3016.731
84,3017.680
85,3018.670
86,3019.519
87,3021.157
88,3024.099
89,3034.162
90,7023.027
91,7025.480
92,7027.733
93,7029.717
94,7033.709
95,7081.555
96,15039.747
97,15046.647
98,15055.776
99,31082.291
