Percentage served,Time in ms
0,439.520
1,824.640
2,1015.145
3,1185.151
4,1368.623
5,1980.912
6,2086.075
7,2112.250
8,2125.345
9,2133.515
10,2139.688
11,2144.754
12,2149.918
13,2154.249
14,2158.073
15,2162.034
16,2166.077
17,2170.033
18,2173.267
19,2177.394
20,2181.681
21,2187.432
22,2193.279
23,2199.467
24,2204.797
25,2210.114
26,2215.755
27,2221.976
28,2231.335
29,2256.592
30,2478.553
31,2505.172
32,2524.864
33,2543.739
34,2572.122
35,2622.610
36,2852.648
37,2886.679
38,2927.983
39,3064.610
40,3139.493
41,3161.651
42,3180.823
43,3201.233
44,3218.752
45,3240.555
46,3309.056
47,3420.033
48,3488.501
49,3541.063
50,3602.771
51,3750.138
52,3860.879
53,3906.510
54,3935.693
55,3962.733
56,3999.156
57,4062.446
58,4220.336
59,4313.609
60,4438.934
61,4565.898
62,4642.522
63,4717.078
64,4811.361
65,4933.915
66,5021.852
67,5131.218
68,5246.539
69,5324.125
70,5407.859
71,5517.226
72,5637.189
73,5753.032
74,5872.004
75,6006.846
76,6138.764
77,6280.618
78,6424.693
79,6591.745
80,6784.385
81,7005.763
82,7202.626
83,7450.253
84,7640.352
85,7797.498
86,7986.584
87,8214.125
88,8481.175
89,8739.109
90,9021.046
91,9348.579
92,9637.720
93,9934.668
94,10390.621
95,10856.259
96,11525.250
97,12452.711
98,13584.877
99,15740.337
