Percentage served,Time in ms
0,1332.620
1,2029.318
2,2111.618
3,2123.338
4,2130.645
5,2135.555
6,2140.175
7,2144.110
8,2147.469
9,2150.702
10,2154.096
11,2157.677
12,2161.192
13,2164.726
14,2168.122
15,2171.776
16,2175.253
17,2179.428
18,2183.660
19,2188.467
20,2192.486
21,2197.048
22,2201.890
23,2207.607
24,2215.929
25,2225.843
26,2327.817
27,2489.466
28,2506.631
29,2521.900
30,2539.286
31,2562.554
32,2701.647
33,2854.847
34,2882.371
35,2911.774
36,3006.685
37,3130.140
38,3151.504
39,3168.755
40,3186.273
41,3204.417
42,3227.014
43,3281.565
44,3397.350
45,3452.420
46,3508.242
47,3563.611
48,3643.824
49,3809.733
50,3886.780
51,3916.525
52,3945.387
53,3971.990
54,4019.673
55,4117.566
56,4251.754
57,4333.673
58,4446.996
59,4553.581
60,4621.902
61,4665.161
62,4734.261
63,4850.863
64,4952.891
65,5029.052
66,5110.914
67,5227.965
68,5298.935
69,5387.867
70,5481.660
71,5586.863
72,5672.543
73,5754.654
74,5854.295
75,5958.382
76,6057.902
77,6171.173
78,6297.561
79,6415.643
80,6542.104
81,6724.972
82,6936.060
83,7106.269
84,7317.580
85,7525.520
86,7707.715
87,7918.088
88,8152.474
89,8385.793
90,8650.497
91,8928.959
92,9241.603
93,9594.199
94,10004.061
95,10473.008
96,11029.342
97,11756.933
98,12829.141
99,14380.587
