Percentage served,Time in ms
0,368.288
1,902.596
2,1737.969
3,1824.331
4,1854.587
5,1882.074
6,1902.502
7,1922.583
8,1937.199
9,1951.212
10,1964.398
11,1977.127
12,1986.941
13,1994.836
14,2002.491
15,2008.584
16,2015.306
17,2021.051
18,2027.836
19,2033.756
20,2038.770
21,2043.641
22,2049.918
23,2055.828
24,2060.909
25,2064.762
26,2068.668
27,2072.451
28,2076.036
29,2079.737
30,2084.529
31,2088.681
32,2092.422
33,2096.842
34,2101.508
35,2106.318
36,2112.772
37,2119.525
38,2127.285
39,2133.931
40,2141.019
41,2146.288
42,2149.544
43,2152.951
44,2156.260
45,2159.745
46,2163.323
47,2167.352
48,2170.082
49,2173.148
50,2176.141
51,2179.274
52,2181.910
53,2184.933
54,2187.576
55,2190.212
56,2192.923
57,2195.657
58,2198.306
59,2200.695
60,2203.957
61,2206.447
62,2209.246
63,2212.003
64,2215.060
65,2218.614
66,2221.971
67,2225.571
68,2228.992
69,2232.865
70,2236.781
71,2241.694
72,2246.715
73,2251.850
74,2256.789
75,2262.323
76,2268.285
77,2276.765
78,2282.884
79,2291.786
80,2301.502
81,2315.170
82,2330.662
83,2400.603
84,2547.881
85,2662.444
86,2872.477
87,2990.816
88,3058.126
89,3126.378
90,3204.248
91,3275.973
92,3430.173
93,3730.166
94,3930.082
95,4055.580
96,4292.476
97,4584.167
98,4778.190
99,5262.095
