Percentage served,Time in ms
0,311.986
1,689.758
2,800.876
3,887.009
4,1192.183
5,1780.156
6,1869.746
7,1904.893
8,1957.847
9,2000.313
10,2031.733
11,2047.243
12,2057.305
13,2064.661
14,2070.919
15,2075.978
16,2080.843
17,2085.286
18,2088.903
19,2093.046
20,2097.005
21,2101.161
22,2104.413
23,2107.554
24,2111.482
25,2114.921
26,2117.342
27,2120.157
28,2123.166
29,2125.862
30,2128.208
31,2130.737
32,2133.349
33,2135.326
34,2137.298
35,2139.292
36,2141.166
37,2142.896
38,2145.187
39,2147.651
40,2149.493
41,2151.457
42,2153.247
43,2154.896
44,2156.255
45,2157.703
46,2159.352
47,2160.953
48,2162.445
49,2164.137
50,2165.908
51,2167.639
52,2169.139
53,2171.055
54,2172.877
55,2174.757
56,2176.434
57,2178.247
58,2180.196
59,2182.080
60,2183.902
61,2185.600
62,2187.444
63,2189.492
64,2192.037
65,2194.227
66,2196.292
67,2199.193
68,2201.415
69,2203.855
70,2206.766
71,2209.744
72,2213.735
73,2218.019
74,2222.871
75,2229.405
76,2235.314
77,2241.772
78,2249.164
79,2258.167
80,2269.610
81,2282.762
82,2304.112
83,2444.351
84,2519.237
85,2582.480
86,2776.251
87,2934.087
88,3115.558
89,3178.229
90,3265.101
91,3519.534
92,3783.649
93,3911.141
94,3991.917
95,4099.613
96,4321.332
97,4554.109
98,4825.117
99,5260.618
