Percentage served,Time in ms
0,14.348
1,14.538
2,14.591
3,14.636
4,14.692
5,14.769
6,14.908
7,15.336
8,15.756
9,16.208
10,16.527
11,16.847
12,17.217
13,17.728
14,18.200
15,18.651
16,19.085
17,19.510
18,19.991
19,20.610
20,21.174
21,21.718
22,22.481
23,23.239
24,24.047
25,25.048
26,26.329
27,27.447
28,28.605
29,30.176
30,32.399
31,34.474
32,37.077
33,40.067
34,43.934
35,48.793
36,58.698
37,88.797
38,132.678
39,172.412
40,219.545
41,257.415
42,308.675
43,361.249
44,405.107
45,445.815
46,505.566
47,550.592
48,578.847
49,610.186
50,666.386
51,820.989
52,1010.771
53,1012.004
54,1012.886
55,1013.502
56,1014.215
57,1014.865
58,1015.624
59,1016.533
60,1017.561
61,1018.761
62,1020.374
63,1022.255
64,1024.916
65,1028.487
66,1036.621
67,1051.111
68,1204.916
69,1409.061
70,1607.246
71,1990.234
72,3016.063
73,3017.192
74,3018.272
75,3019.157
76,3020.643
77,3022.488
78,3025.471
79,3031.164
80,3045.800
81,3457.572
82,7023.418
83,7025.507
84,7027.792
85,7030.098
86,7034.779
87,7049.454
88,7504.954
89,15039.165
90,15044.319
91,15048.801
92,15061.248
93,15213.873
94,15515.562
95,31071.721
96,31089.667
97,31303.569
98,63145.562
99,127207.451
