Percentage served,Time in ms
0,128.270
1,225.849
2,303.674
3,386.740
4,433.552
5,438.884
6,443.587
7,444.842
8,446.233
9,447.414
10,448.443
11,449.482
12,450.247
13,450.957
14,451.796
15,452.298
16,452.859
17,453.293
18,453.541
19,454.052
20,454.611
21,455.349
22,455.602
23,456.194
24,456.596
25,456.885
26,457.371
27,457.709
28,458.168
29,458.508
30,459.095
31,459.450
32,459.645
33,460.010
34,460.218
35,460.538
36,460.879
37,461.172
38,461.515
39,461.775
40,462.108
41,462.376
42,462.695
43,462.893
44,463.075
45,463.344
46,463.604
47,463.792
48,464.057
49,464.280
50,464.545
51,464.744
52,464.958
53,465.155
54,465.488
55,465.797
56,466.083
57,466.400
58,466.725
59,467.032
60,467.301
61,467.646
62,468.009
63,468.294
64,468.655
65,468.978
66,469.333
67,469.724
68,470.043
69,470.512
70,470.923
71,471.423
72,471.895
73,472.388
74,472.864
75,473.489
76,473.952
77,474.576
78,475.094
79,475.806
80,476.555
81,477.126
82,478.062
83,478.842
84,479.335
85,480.492
86,481.711
87,483.266
88,484.338
89,485.477
90,486.345
91,487.858
92,489.927
93,492.398
94,495.750
95,498.567
96,503.486
97,511.977
98,521.622
99,560.337
