Percentage served,Time in ms
0,29.199
1,185.289
2,361.137
3,384.163
4,412.297
5,431.343
6,438.686
7,443.379
8,446.573
9,449.043
10,450.477
11,452.058
12,452.866
13,453.839
14,454.912
15,456.251
16,457.315
17,457.887
18,459.034
19,460.174
20,461.005
21,461.807
22,462.355
23,462.899
24,463.629
25,464.150
26,464.742
27,465.133
28,465.550
29,466.094
30,466.454
31,466.756
32,467.220
33,467.559
34,467.837
35,468.050
36,468.359
37,468.653
38,468.992
39,469.301
40,469.604
41,469.888
42,470.288
43,470.734
44,471.045
45,471.380
46,471.689
47,472.098
48,472.526
49,472.895
50,473.270
51,473.657
52,473.968
53,474.222
54,474.611
55,475.066
56,475.488
57,475.834
58,476.196
59,476.549
60,476.900
61,477.226
62,477.528
63,477.828
64,478.107
65,478.423
66,478.833
67,479.291
68,479.834
69,480.326
70,480.705
71,481.092
72,481.691
73,482.382
74,482.904
75,483.375
76,483.878
77,484.501
78,484.989
79,485.699
80,486.524
81,487.289
82,487.864
83,488.591
84,489.510
85,490.512
86,491.354
87,492.790
88,493.929
89,495.007
90,496.879
91,499.042
92,500.990
93,504.758
94,509.598
95,519.564
96,542.715
97,569.828
98,717.474
99,749.370
