Percentage served,Time in ms
0,883.443
1,1488.093
2,1784.917
3,1834.522
4,1872.519
5,1902.385
6,1924.166
7,1937.810
8,1948.214
9,1957.451
10,1966.580
11,1975.484
12,1983.612
13,1991.346
14,1999.805
15,2007.023
16,2016.662
17,2024.564
18,2032.994
19,2040.389
20,2046.575
21,2053.201
22,2058.642
23,2064.322
24,2068.854
25,2074.076
26,2078.587
27,2083.747
28,2088.025
29,2092.883
30,2096.968
31,2101.468
32,2105.598
33,2109.948
34,2114.992
35,2119.123
36,2123.725
37,2126.543
38,2129.895
39,2133.201
40,2136.872
41,2140.222
42,2143.793
43,2146.704
44,2149.334
45,2152.308
46,2155.541
47,2158.236
48,2161.783
49,2164.872
50,2168.200
51,2170.873
52,2174.134
53,2177.199
54,2180.075
55,2183.324
56,2186.116
57,2189.110
58,2191.764
59,2194.383
60,2197.197
61,2200.253
62,2203.142
63,2206.411
64,2209.433
65,2212.376
66,2215.365
67,2218.209
68,2221.155
69,2225.109
70,2228.721
71,2232.299
72,2235.919
73,2240.452
74,2244.406
75,2248.032
76,2251.900
77,2257.165
78,2263.329
79,2271.069
80,2283.235
81,2305.622
82,2402.802
83,2522.792
84,2593.231
85,2733.890
86,2853.412
87,2924.128
88,2999.430
89,3115.285
90,3194.776
91,3266.442
92,3457.448
93,3689.574
94,3908.289
95,4031.092
96,4245.417
97,4490.976
98,4713.499
99,5299.986
