Percentage served,Time in ms
0,52.358
1,255.876
2,327.635
3,356.740
4,379.956
5,394.863
6,404.574
7,412.994
8,419.857
9,424.469
10,428.594
11,431.375
12,434.448
13,436.791
14,439.893
15,441.519
16,443.066
17,445.000
18,446.459
19,447.886
20,448.708
21,450.245
22,451.089
23,452.132
24,453.032
25,453.712
26,454.359
27,454.869
28,455.413
29,456.106
30,456.608
31,457.043
32,457.545
33,458.193
34,458.703
35,459.495
36,460.157
37,460.675
38,461.460
39,462.043
40,462.575
41,463.125
42,463.866
43,464.337
44,464.930
45,465.380
46,465.905
47,466.466
48,467.193
49,467.632
50,468.327
51,468.959
52,469.356
53,469.882
54,470.651
55,471.346
56,471.754
57,472.263
58,472.645
59,472.977
60,473.278
61,473.781
62,474.233
63,474.932
64,475.676
65,476.280
66,476.976
67,477.577
68,478.212
69,478.942
70,479.517
71,480.084
72,480.707
73,481.289
74,481.998
75,482.796
76,483.617
77,484.228
78,484.956
79,485.731
80,486.566
81,487.841
82,489.104
83,490.646
84,491.944
85,493.936
86,495.127
87,496.809
88,498.729
89,500.567
90,503.175
91,505.773
92,508.351
93,513.964
94,521.194
95,531.328
96,543.144
97,579.060
98,624.062
99,660.644
