Percentage served,Time in ms
0,1965.954
1,2092.227
2,2105.379
3,2111.922
4,2116.569
5,2120.623
6,2123.852
7,2127.260
8,2130.515
9,2133.531
10,2136.621
11,2139.436
12,2141.976
13,2144.771
14,2148.158
15,2151.171
16,2154.042
17,2157.195
18,2160.980
19,2165.698
20,2170.590
21,2176.917
22,2189.522
23,2438.278
24,2467.657
25,2481.536
26,2492.708
27,2502.874
28,2514.558
29,2535.565
30,2789.393
31,2831.923
32,2854.505
33,2880.938
34,3091.812
35,3125.702
36,3139.710
37,3156.806
38,3178.004
39,3205.788
40,3255.581
41,3364.857
42,3420.187
43,3466.265
44,3509.017
45,3560.393
46,3683.748
47,3814.458
48,3874.766
49,3907.882
50,3932.929
51,3963.126
52,4068.485
53,4195.615
54,4268.638
55,4342.046
56,4427.637
57,4527.301
58,4593.014
59,4632.974
60,4688.785
61,4794.332
62,4896.602
63,4973.925
64,5040.660
65,5123.452
66,5201.393
67,5281.924
68,5355.009
69,5425.979
70,5524.085
71,5613.253
72,5688.607
73,5775.587
74,5886.024
75,6002.405
76,6107.234
77,6223.059
78,6347.492
79,6450.755
80,6584.161
81,6745.708
82,6916.434
83,7097.601
84,7272.733
85,7447.224
86,7618.610
87,7828.551
88,8076.800
89,8282.951
90,8520.899
91,8813.521
92,9101.375
93,9458.210
94,9867.037
95,10377.066
96,10947.205
97,11635.896
98,12503.484
99,14458.696
