Percentage served,Time in ms
0,423.094
1,744.066
2,945.615
3,1090.263
4,1305.426
5,2059.813
6,2091.529
7,2104.293
8,2111.601
9,2116.665
10,2120.758
11,2123.788
12,2127.295
13,2130.606
14,2133.559
15,2136.485
16,2139.626
17,2142.732
18,2145.926
19,2149.817
20,2154.125
21,2158.718
22,2163.981
23,2169.789
24,2177.635
25,2186.693
26,2196.813
27,2211.895
28,2446.947
29,2473.152
30,2485.167
31,2496.967
32,2517.850
33,2546.098
34,2795.051
35,2831.284
36,2848.793
37,2885.085
38,3069.981
39,3121.731
40,3137.104
41,3156.727
42,3178.000
43,3197.831
44,3243.226
45,3375.639
46,3446.559
47,3494.693
48,3549.463
49,3656.992
50,3816.993
51,3870.194
52,3901.411
53,3926.299
54,3966.891
55,4062.142
56,4191.715
57,4276.690
58,4386.453
59,4482.334
60,4581.979
61,4624.586
62,4692.810
63,4818.458
64,4922.307
65,5000.802
66,5108.002
67,5211.142
68,5288.658
69,5385.421
70,5525.488
71,5622.911
72,5702.217
73,5807.556
74,5933.411
75,6076.452
76,6243.630
77,6388.160
78,6548.010
79,6725.046
80,6915.594
81,7098.696
82,7281.923
83,7457.324
84,7633.434
85,7798.418
86,8025.762
87,8236.730
88,8454.545
89,8710.609
90,8966.564
91,9247.022
92,9546.625
93,9873.710
94,10297.006
95,10844.461
96,11423.968
97,12127.387
98,13142.961
99,14772.219
