Percentage served,Time in ms
0,14.236
1,14.497
2,14.549
3,14.592
4,14.647
5,14.706
6,14.824
7,15.144
8,15.595
9,16.055
10,16.371
11,16.681
12,16.974
13,17.281
14,17.703
15,18.198
16,18.763
17,19.099
18,19.504
19,20.052
20,20.584
21,21.183
22,21.904
23,22.554
24,23.208
25,23.899
26,24.842
27,25.934
28,27.140
29,28.321
30,29.947
31,32.113
32,35.088
33,40.506
34,52.553
35,74.593
36,119.071
37,219.731
38,287.169
39,338.837
40,385.550
41,433.952
42,473.027
43,507.648
44,529.531
45,563.930
46,587.717
47,604.415
48,634.257
49,657.500
50,690.559
51,750.095
52,800.338
53,845.763
54,979.499
55,1011.869
56,1012.492
57,1013.273
58,1013.753
59,1014.417
60,1014.964
61,1015.706
62,1016.577
63,1017.885
64,1019.304
65,1021.276
66,1024.114
67,1030.056
68,1057.443
69,1157.555
70,1334.892
71,1467.170
72,1689.769
73,2194.064
74,3016.134
75,3017.429
76,3018.329
77,3019.172
78,3020.165
79,3021.659
80,3023.951
81,3027.995
82,3093.988
83,7019.551
84,7023.973
85,7026.457
86,7028.673
87,7031.229
88,7037.584
89,7190.103
90,15037.595
91,15043.386
92,15048.393
93,15069.827
94,15684.784
95,31072.908
96,31098.511
97,31463.151
98,63123.686
99,63178.239
