Percentage served,Time in ms
0,541.005
1,690.935
2,816.536
3,922.269
4,1337.702
5,1722.261
6,1802.192
7,1825.021
8,1840.260
9,1858.059
10,1876.408
11,1890.709
12,1905.469
13,1919.762
14,1932.755
15,1944.750
16,1956.629
17,1966.926
18,1977.344
19,1988.940
20,2002.277
21,2011.240
22,2021.097
23,2030.401
24,2040.796
25,2051.766
26,2062.688
27,2069.189
28,2075.090
29,2081.527
30,2088.402
31,2093.414
32,2098.515
33,2102.689
34,2107.886
35,2111.953
36,2116.655
37,2121.655
38,2126.495
39,2131.121
40,2135.337
41,2140.802
42,2146.910
43,2152.059
44,2157.232
45,2162.993
46,2169.081
47,2174.798
48,2180.134
49,2185.210
50,2189.352
51,2193.714
52,2197.938
53,2201.437
54,2205.638
55,2209.251
56,2212.866
57,2216.663
58,2220.476
59,2224.042
60,2227.597
61,2230.556
62,2233.606
63,2236.823
64,2239.814
65,2242.874
66,2246.248
67,2249.272
68,2252.224
69,2255.196
70,2258.032
71,2260.871
72,2264.909
73,2268.173
74,2271.777
75,2275.206
76,2279.297
77,2282.970
78,2286.610
79,2291.869
80,2298.611
81,2305.675
82,2314.751
83,2337.054
84,2535.964
85,2624.504
86,2839.378
87,2974.982
88,3122.997
89,3239.549
90,3323.085
91,3513.618
92,3809.847
93,3980.775
94,4074.637
95,4191.879
96,4525.829
97,4779.260
98,4970.878
99,5494.274
