Percentage served,Time in ms
0,153.183
1,753.857
2,1326.493
3,1498.449
4,1551.489
5,1578.150
6,1593.726
7,1606.123
8,1616.956
9,1624.879
10,1634.764
11,1643.675
12,1652.779
13,1660.628
14,1669.661
15,1678.275
16,1687.733
17,1697.942
18,1713.666
19,1746.214
20,1798.334
21,1902.592
22,1983.816
23,2017.167
24,2035.250
25,2051.220
26,2062.159
27,2069.901
28,2078.689
29,2087.305
30,2096.125
31,2104.408
32,2112.399
33,2119.573
34,2130.191
35,2139.940
36,2150.243
37,2158.875
38,2169.684
39,2179.063
40,2192.072
41,2205.963
42,2219.106
43,2238.640
44,2255.351
45,2273.770
46,2287.848
47,2299.687
48,2312.296
49,2326.354
50,2339.651
51,2351.092
52,2361.323
53,2371.282
54,2384.476
55,2399.085
56,2418.286
57,2437.964
58,2454.935
59,2467.982
60,2478.600
61,2489.098
62,2500.458
63,2511.690
64,2522.138
65,2532.141
66,2539.584
67,2547.928
68,2555.503
69,2563.247
70,2571.292
71,2580.120
72,2590.351
73,2599.875
74,2608.040
75,2616.605
76,2624.918
77,2633.100
78,2643.430
79,2653.689
80,2667.733
81,2685.144
82,2724.816
83,2782.959
84,2862.157
85,2888.285
86,2899.670
87,2909.644
88,2920.052
89,2929.116
90,2936.024
91,2942.181
92,2949.178
93,2955.108
94,2961.977
95,2968.781
96,2977.660
97,2987.780
98,3002.840
99,3042.359
