Percentage served,Time in ms
0,164.270
1,352.722
2,395.694
3,408.632
4,418.355
5,423.540
6,429.981
7,434.655
8,438.614
9,442.171
10,444.321
11,445.723
12,448.094
13,449.647
14,450.973
15,451.689
16,453.118
17,454.235
18,455.482
19,456.198
20,456.631
21,457.146
22,457.588
23,457.984
24,458.464
25,458.947
26,459.274
27,459.549
28,459.915
29,460.234
30,460.572
31,460.837
32,461.240
33,461.592
34,461.918
35,462.230
36,462.419
37,462.711
38,463.160
39,463.400
40,463.617
41,463.955
42,464.090
43,464.384
44,464.664
45,464.927
46,465.274
47,465.545
48,465.809
49,466.028
50,466.432
51,466.890
52,467.150
53,467.425
54,467.669
55,467.879
56,468.160
57,468.436
58,468.752
59,468.965
60,469.215
61,469.478
62,469.713
63,470.115
64,470.502
65,470.771
66,471.177
67,471.591
68,471.983
69,472.416
70,472.891
71,473.283
72,473.648
73,474.242
74,474.619
75,475.061
76,475.651
77,476.102
78,476.845
79,477.415
80,478.134
81,478.639
82,479.146
83,479.629
84,480.251
85,481.148
86,482.130
87,483.152
88,484.415
89,486.099
90,488.187
91,489.776
92,492.727
93,495.020
94,501.308
95,508.701
96,516.807
97,542.116
98,578.454
99,641.117
