Percentage served,Time in ms
0,29.551
1,106.779
2,147.657
3,201.654
4,261.039
5,379.754
6,426.593
7,439.957
8,443.228
9,446.766
10,449.450
11,451.030
12,453.393
13,454.308
14,456.036
15,457.111
16,458.044
17,458.769
18,459.831
19,460.450
20,461.096
21,461.596
22,462.023
23,462.530
24,462.997
25,463.452
26,463.948
27,464.291
28,464.778
29,465.176
30,465.712
31,466.028
32,466.589
33,467.069
34,467.535
35,468.079
36,468.410
37,468.735
38,469.164
39,469.510
40,469.834
41,470.210
42,470.521
43,470.802
44,471.285
45,471.612
46,471.834
47,472.200
48,472.665
49,472.922
50,473.270
51,473.617
52,474.093
53,474.495
54,474.785
55,475.077
56,475.482
57,475.955
58,476.414
59,476.749
60,477.166
61,477.405
62,477.943
63,478.244
64,478.555
65,478.815
66,479.105
67,479.602
68,480.167
69,480.556
70,480.999
71,481.558
72,482.006
73,482.472
74,482.895
75,483.576
76,484.105
77,484.677
78,485.194
79,485.686
80,486.143
81,486.975
82,487.688
83,488.818
84,489.338
85,490.381
86,491.087
87,492.250
88,493.381
89,494.798
90,497.054
91,499.324
92,503.122
93,508.117
94,515.852
95,535.115
96,579.611
97,759.420
98,896.536
99,924.100
