Percentage served,Time in ms
0,57.693
1,156.891
2,226.770
3,309.525
4,348.430
5,369.558
6,410.610
7,430.107
8,438.400
9,442.634
10,444.927
11,447.330
12,449.283
13,450.690
14,452.544
15,454.070
16,455.118
17,456.595
18,457.818
19,458.973
20,459.714
21,460.434
22,461.373
23,462.073
24,463.024
25,463.690
26,464.312
27,464.855
28,465.403
29,465.975
30,466.533
31,467.197
32,467.644
33,468.112
34,468.527
35,468.994
36,469.580
37,470.086
38,470.294
39,470.586
40,470.777
41,471.129
42,471.532
43,471.805
44,472.146
45,472.371
46,472.598
47,472.867
48,473.142
49,473.412
50,473.846
51,474.201
52,474.648
53,474.926
54,475.253
55,475.760
56,475.997
57,476.327
58,476.572
59,476.908
60,477.180
61,477.351
62,477.608
63,477.923
64,478.271
65,478.712
66,479.035
67,479.502
68,479.869
69,480.313
70,480.901
71,481.363
72,481.716
73,482.323
74,482.911
75,483.565
76,484.301
77,485.028
78,485.593
79,486.299
80,486.951
81,488.013
82,489.127
83,489.940
84,490.775
85,492.015
86,493.243
87,495.185
88,496.346
89,498.309
90,499.924
91,501.746
92,504.798
93,506.982
94,511.611
95,526.334
96,555.507
97,628.604
98,818.407
99,886.220
