Percentage served,Time in ms
0,14.306
1,14.556
2,14.635
3,14.728
4,14.855
5,15.314
6,15.986
7,16.473
8,16.938
9,17.439
10,18.059
11,18.659
12,19.105
13,19.557
14,20.226
15,20.688
16,21.341
17,21.973
18,22.753
19,23.389
20,24.055
21,24.711
22,25.606
23,26.505
24,27.708
25,28.695
26,30.056
27,31.223
28,32.779
29,34.687
30,36.821
31,39.048
32,42.449
33,45.341
34,49.025
35,53.342
36,62.626
37,84.466
38,116.667
39,164.934
40,198.727
41,241.186
42,281.401
43,305.020
44,334.383
45,351.708
46,408.836
47,470.811
48,551.149
49,582.306
50,600.602
51,634.470
52,659.995
53,675.340
54,700.919
55,730.660
56,782.322
57,949.850
58,1011.708
59,1013.266
60,1014.164
61,1015.097
62,1016.123
63,1017.643
64,1019.226
65,1021.243
66,1024.111
67,1027.442
68,1034.299
69,1043.198
70,1063.580
71,1163.191
72,1270.420
73,1400.428
74,1509.025
75,1631.442
76,1767.319
77,2101.955
78,2842.155
79,3017.171
80,3018.733
81,3020.515
82,3023.299
83,3027.916
84,3034.522
85,3052.566
86,3528.457
87,7023.613
88,7026.463
89,7030.618
90,7038.834
91,7214.189
92,15039.117
93,15045.331
94,15067.903
95,31060.555
96,31083.037
97,31394.388
98,63148.409
99,127192.601
