Percentage served,Time in ms
0,131.580
1,1023.085
2,1722.885
3,2094.420
4,2115.740
5,2126.750
6,2134.665
7,2141.574
8,2146.983
9,2151.856
10,2156.303
11,2160.738
12,2164.866
13,2169.166
14,2173.452
15,2177.850
16,2182.440
17,2186.477
18,2190.785
19,2195.331
20,2200.677
21,2205.383
22,2210.165
23,2215.002
24,2219.749
25,2225.576
26,2234.791
27,2281.880
28,2484.516
29,2509.252
30,2529.746
31,2553.597
32,2580.702
33,2669.403
34,2846.947
35,2887.828
36,2927.882
37,3010.090
38,3134.775
39,3158.171
40,3176.732
41,3193.232
42,3210.821
43,3233.304
44,3287.340
45,3397.085
46,3444.921
47,3496.222
48,3547.138
49,3618.976
50,3786.308
51,3869.164
52,3914.424
53,3950.036
54,3981.560
55,4024.923
56,4136.502
57,4274.682
58,4365.071
59,4478.838
60,4576.231
61,4643.754
62,4711.232
63,4799.065
64,4922.214
65,5009.961
66,5124.531
67,5234.325
68,5310.171
69,5400.279
70,5489.521
71,5598.949
72,5698.737
73,5803.071
74,5911.139
75,6039.460
76,6153.316
77,6282.233
78,6408.091
79,6538.729
80,6682.004
81,6872.543
82,7072.525
83,7260.045
84,7476.583
85,7645.528
86,7834.496
87,8069.405
88,8301.426
89,8560.854
90,8774.822
91,9050.556
92,9370.812
93,9714.916
94,10104.089
95,10579.463
96,11234.270
97,12017.621
98,13066.479
99,14954.650
