Percentage served,Time in ms
0,1197.900
1,2073.644
2,2101.258
3,2116.982
4,2128.083
5,2136.325
6,2141.808
7,2146.294
8,2150.320
9,2154.018
10,2158.253
11,2161.463
12,2164.327
13,2167.068
14,2170.242
15,2173.277
16,2176.257
17,2179.273
18,2182.637
19,2185.846
20,2189.501
21,2193.616
22,2197.602
23,2203.953
24,2212.960
25,2241.584
26,2473.196
27,2505.412
28,2524.745
29,2538.265
30,2554.349
31,2590.188
32,2813.639
33,2855.036
34,2884.645
35,2904.973
36,2938.532
37,3117.753
38,3150.747
39,3166.214
40,3180.823
41,3197.219
42,3223.156
43,3270.043
44,3380.523
45,3446.665
46,3490.549
47,3538.471
48,3606.723
49,3752.688
50,3856.435
51,3901.285
52,3938.648
53,3972.533
54,4011.916
55,4125.156
56,4249.804
57,4341.355
58,4439.675
59,4541.080
60,4626.796
61,4682.427
62,4734.846
63,4848.613
64,4939.408
65,5025.582
66,5127.181
67,5237.909
68,5295.753
69,5393.154
70,5487.826
71,5595.101
72,5679.372
73,5765.673
74,5855.280
75,5973.386
76,6082.553
77,6199.160
78,6324.991
79,6443.365
80,6574.404
81,6762.431
82,6946.117
83,7143.303
84,7372.257
85,7553.206
86,7698.440
87,7899.180
88,8149.417
89,8389.879
90,8661.830
91,8921.461
92,9254.230
93,9594.739
94,9968.156
95,10452.406
96,11005.461
97,11806.402
98,12841.676
99,14761.452
