Percentage served,Time in ms
0,176.012
1,345.019
2,380.251
3,402.152
4,421.997
5,438.614
6,444.842
7,446.542
8,448.895
9,450.635
10,452.347
11,453.537
12,454.281
13,455.309
14,456.276
15,457.054
16,457.689
17,458.500
18,458.975
19,459.700
20,460.535
21,460.913
22,461.311
23,461.923
24,462.528
25,463.211
26,463.633
27,464.174
28,464.694
29,465.309
30,465.921
31,466.390
32,466.792
33,467.202
34,467.626
35,468.096
36,468.463
37,468.735
38,469.195
39,469.533
40,469.746
41,470.105
42,470.575
43,470.889
44,471.276
45,471.523
46,471.881
47,472.194
48,472.614
49,472.922
50,473.279
51,473.575
52,474.045
53,474.438
54,474.890
55,475.379
56,475.797
57,476.207
58,476.555
59,476.776
60,477.156
61,477.515
62,478.065
63,478.447
64,479.000
65,479.381
66,479.814
67,480.317
68,480.795
69,481.246
70,481.733
71,482.222
72,482.812
73,483.441
74,483.943
75,484.420
76,484.854
77,485.460
78,485.994
79,486.665
80,487.267
81,487.763
82,488.392
83,489.139
84,489.934
85,490.787
86,491.694
87,492.628
88,493.786
89,494.756
90,496.230
91,497.654
92,499.285
93,501.142
94,505.472
95,511.910
96,521.840
97,541.925
98,623.349
99,651.758
