Percentage served,Time in ms
0,858.144
1,1622.949
2,1794.353
3,1830.216
4,1854.390
5,1872.894
6,1900.987
7,1934.812
8,1962.734
9,1981.123
10,1993.453
11,2009.422
12,2027.789
13,2045.692
14,2059.879
15,2069.164
16,2075.899
17,2082.120
18,2087.642
19,2093.259
20,2099.835
21,2104.610
22,2109.167
23,2113.514
24,2117.528
25,2121.953
26,2125.178
27,2128.598
28,2133.075
29,2138.414
30,2142.952
31,2148.420
32,2153.246
33,2157.809
34,2161.774
35,2165.488
36,2169.301
37,2171.832
38,2176.014
39,2178.849
40,2182.027
41,2185.005
42,2187.707
43,2190.366
44,2192.829
45,2195.620
46,2198.384
47,2201.159
48,2204.755
49,2206.940
50,2209.586
51,2213.067
52,2216.058
53,2218.602
54,2221.556
55,2224.584
56,2227.321
57,2230.169
58,2232.905
59,2235.797
60,2238.480
61,2240.911
62,2243.560
63,2246.508
64,2249.205
65,2251.462
66,2253.752
67,2256.277
68,2258.885
69,2261.663
70,2264.509
71,2267.266
72,2269.621
73,2272.234
74,2275.259
75,2278.262
76,2281.805
77,2285.186
78,2288.433
79,2292.264
80,2296.565
81,2301.115
82,2307.241
83,2315.284
84,2332.028
85,2511.892
86,2604.431
87,2711.774
88,2800.878
89,2876.744
90,3036.267
91,3174.894
92,3276.446
93,3454.661
94,3731.206
95,3939.516
96,4142.120
97,4521.870
98,4705.807
99,5225.813
